dz,place,distance,LSOA01NM,TTWA01CD,TTWA01CDO,TTWA01NM,LAD07CD,LAD07NM,area
S01003435,Glasgow,9104.619436493549,NA,S22000018,089,Glasgow,260,Glasgow City,256962.4968369295
S01003436,Glasgow,6601.707468209467,NA,S22000018,089,Glasgow,260,Glasgow City,2878132.573426581
S01003437,Glasgow,2385.291285054102,NA,S22000018,089,Glasgow,260,Glasgow City,61650.37768650156
S01003438,Glasgow,3200.9555428664153,NA,S22000018,089,Glasgow,260,Glasgow City,226003.0258127129
S01003439,Glasgow,1168.0926649717771,NA,S22000018,089,Glasgow,260,Glasgow City,315853.6440820525
S01003440,Glasgow,4093.3568051065513,NA,S22000018,089,Glasgow,260,Glasgow City,130881.33202150329
S01003441,Glasgow,5014.588992053514,NA,S22000018,089,Glasgow,260,Glasgow City,535956.3410324855
S01003442,Glasgow,1600.4143041962723,NA,S22000018,089,Glasgow,260,Glasgow City,136463.24203892634
S01003443,Glasgow,2111.425985331096,NA,S22000018,089,Glasgow,260,Glasgow City,123950.7073424546
S01003444,Glasgow,7629.825676967477,NA,S22000018,089,Glasgow,260,Glasgow City,354032.61060973414
S01003445,Glasgow,1876.0103615992273,NA,S22000018,089,Glasgow,260,Glasgow City,154866.95690725223
S01003446,Glasgow,1410.3038153482312,NA,S22000018,089,Glasgow,260,Glasgow City,31015.821779782797
S01003447,Glasgow,1260.4921151250292,NA,S22000018,089,Glasgow,260,Glasgow City,388801.1660215063
S01003448,Glasgow,3647.0172111737456,NA,S22000018,089,Glasgow,260,Glasgow City,168204.28897701687
S01003449,Glasgow,1576.793239455497,NA,S22000018,089,Glasgow,260,Glasgow City,54448.38697317766
S01003450,Glasgow,3048.175614865369,NA,S22000018,089,Glasgow,260,Glasgow City,87927.64320720712
S01003451,Glasgow,3879.9490207651734,NA,S22000018,089,Glasgow,260,Glasgow City,258165.49028004875
S01003452,Glasgow,4442.6661454472605,NA,S22000018,089,Glasgow,260,Glasgow City,366927.58932138374
S01003453,Glasgow,2161.096534588357,NA,S22000018,089,Glasgow,260,Glasgow City,241444.56271993168
S01003454,Glasgow,1990.0693282651114,NA,S22000018,089,Glasgow,260,Glasgow City,41158.76567432778
S01003455,Glasgow,6434.870083858459,NA,S22000018,089,Glasgow,260,Glasgow City,322152.3090207529
S01003456,Glasgow,9141.494589448379,NA,S22000018,089,Glasgow,260,Glasgow City,230425.2819210879
S01003457,Glasgow,1933.0640923524516,NA,S22000018,089,Glasgow,260,Glasgow City,54321.13659548917
S01003458,Glasgow,2640.2881433920006,NA,S22000018,089,Glasgow,260,Glasgow City,518228.72904362576
S01003459,Glasgow,5745.120535578834,NA,S22000018,089,Glasgow,260,Glasgow City,322671.13125479355
S01003460,Glasgow,2919.2287816883218,NA,S22000018,089,Glasgow,260,Glasgow City,522669.38018267835
S01003461,Glasgow,3826.941972830602,NA,S22000018,089,Glasgow,260,Glasgow City,219674.58483698845
S01003462,Glasgow,7916.85356855951,NA,S22000018,089,Glasgow,260,Glasgow City,72436.10136754344
S01003463,Glasgow,1695.1399256012098,NA,S22000018,089,Glasgow,260,Glasgow City,80718.95697880752
S01003464,Glasgow,2049.302915888742,NA,S22000018,089,Glasgow,260,Glasgow City,71043.69404572861
S01003465,Glasgow,4786.233269915558,NA,S22000018,089,Glasgow,260,Glasgow City,359100.15687958326
S01003466,Glasgow,3826.1107247749133,NA,S22000018,089,Glasgow,260,Glasgow City,93992.74406622464
S01003467,Glasgow,6091.996164001339,NA,S22000018,089,Glasgow,260,Glasgow City,129737.24454015565
S01003468,Glasgow,2236.636545946265,NA,S22000018,089,Glasgow,260,Glasgow City,35652.60157109879
S01003469,Glasgow,4352.339887794406,NA,S22000018,089,Glasgow,260,Glasgow City,71619.97187203717
S01003470,Glasgow,3520.198465280759,NA,S22000018,089,Glasgow,260,Glasgow City,50614.87685037116
S01003471,Glasgow,5494.687294264424,NA,S22000018,089,Glasgow,260,Glasgow City,177222.29518046742
S01003472,Glasgow,1882.3521597328206,NA,S22000018,089,Glasgow,260,Glasgow City,36016.04323758038
S01003473,Glasgow,1768.5698978851049,NA,S22000018,089,Glasgow,260,Glasgow City,485739.0336232304
S01003474,Glasgow,2327.9804658907806,NA,S22000018,089,Glasgow,260,Glasgow City,27499.6525307968
S01003475,Glasgow,2125.6502327284297,NA,S22000018,089,Glasgow,260,Glasgow City,53575.589267900374
S01003476,Glasgow,6647.926797222409,NA,S22000018,089,Glasgow,260,Glasgow City,233313.89940449386
S01003477,Glasgow,4657.565813552567,NA,S22000018,089,Glasgow,260,Glasgow City,58030.62863202912
S01003478,Glasgow,3747.63611515191,NA,S22000018,089,Glasgow,260,Glasgow City,42769.65832893824
S01003479,Glasgow,3911.1149550782075,NA,S22000018,089,Glasgow,260,Glasgow City,27924.284036408986
S01003480,Glasgow,5749.96611708328,NA,S22000018,089,Glasgow,260,Glasgow City,295044.5082862445
S01003481,Glasgow,4137.384785401819,NA,S22000018,089,Glasgow,260,Glasgow City,111748.93305633392
S01003482,Glasgow,2036.5957985249615,NA,S22000018,089,Glasgow,260,Glasgow City,40027.086631674836
S01003483,Glasgow,6231.712418071463,NA,S22000018,089,Glasgow,260,Glasgow City,62196.500116210984
S01003484,Glasgow,3113.9173636328783,NA,S22000018,089,Glasgow,260,Glasgow City,329093.1082486197
S01003485,Glasgow,2506.573107070039,NA,S22000018,089,Glasgow,260,Glasgow City,44953.000083921
S01003486,Glasgow,5092.895944509405,NA,S22000018,089,Glasgow,260,Glasgow City,1134411.537993919
S01003487,Glasgow,2695.0056944497687,NA,S22000018,089,Glasgow,260,Glasgow City,80572.09853952024
S01003488,Glasgow,3382.186933909776,NA,S22000018,089,Glasgow,260,Glasgow City,661444.0787515085
S01003489,Glasgow,3910.098288993747,NA,S22000018,089,Glasgow,260,Glasgow City,434861.2678831651
S01003490,Glasgow,2215.0158188001933,NA,S22000018,089,Glasgow,260,Glasgow City,45290.014691635886
S01003491,Glasgow,2028.4220638675104,NA,S22000018,089,Glasgow,260,Glasgow City,61200.85107938408
S01003492,Glasgow,1888.2406883135893,NA,S22000018,089,Glasgow,260,Glasgow City,918949.0613996426
S01003493,Glasgow,5535.452471372787,NA,S22000018,089,Glasgow,260,Glasgow City,70857.00597307942
S01003494,Glasgow,2391.1626175500555,NA,S22000018,089,Glasgow,260,Glasgow City,54177.6939197039
S01003495,Glasgow,2628.6813118168498,NA,S22000018,089,Glasgow,260,Glasgow City,930535.7028703407
S01003496,Glasgow,4498.26253310576,NA,S22000018,089,Glasgow,260,Glasgow City,107501.57734016527
S01003497,Glasgow,3751.1140990082795,NA,S22000018,089,Glasgow,260,Glasgow City,73230.87895249279
S01003498,Glasgow,5110.117727183067,NA,S22000018,089,Glasgow,260,Glasgow City,125136.13332392076
S01003499,Glasgow,4742.763586865792,NA,S22000018,089,Glasgow,260,Glasgow City,65410.24520731191
S01003500,Glasgow,2155.4231000637906,NA,S22000018,089,Glasgow,260,Glasgow City,28267.423824956953
S01003501,Glasgow,2861.9767580782704,NA,S22000018,089,Glasgow,260,Glasgow City,43309.02328870464
S01003502,Glasgow,8924.13690480664,NA,S22000018,089,Glasgow,260,Glasgow City,5727980.537890771
S01003503,Glasgow,3971.820655966251,NA,S22000018,089,Glasgow,260,Glasgow City,50785.99944645586
S01003504,Glasgow,3049.948824056883,NA,S22000018,089,Glasgow,260,Glasgow City,70542.61358679771
S01003505,Glasgow,2151.7618744476235,NA,S22000018,089,Glasgow,260,Glasgow City,36593.67888261886
S01003506,Glasgow,2708.8556767080217,NA,S22000018,089,Glasgow,260,Glasgow City,126894.31183061228
S01003507,Glasgow,2320.876270328706,NA,S22000018,089,Glasgow,260,Glasgow City,121650.07081707429
S01003508,Glasgow,4974.117393699848,NA,S22000018,089,Glasgow,260,Glasgow City,71393.4483895581
S01003509,Glasgow,3716.2633955243386,NA,S22000018,089,Glasgow,260,Glasgow City,76781.12737052703
S01003510,Glasgow,2324.671387070668,NA,S22000018,089,Glasgow,260,Glasgow City,340347.1789914417
S01003511,Glasgow,4326.340271298035,NA,S22000018,089,Glasgow,260,Glasgow City,169662.542867662
S01003512,Glasgow,6094.482869563634,NA,S22000018,089,Glasgow,260,Glasgow City,118369.58609932222
S01003513,Glasgow,3283.7179757950757,NA,S22000018,089,Glasgow,260,Glasgow City,30615.499251728535
S01003514,Glasgow,3544.207941624015,NA,S22000018,089,Glasgow,260,Glasgow City,54603.707233694295
S01003515,Glasgow,4375.58418411545,NA,S22000018,089,Glasgow,260,Glasgow City,114907.54341524869
S01003516,Glasgow,4745.834482752752,NA,S22000018,089,Glasgow,260,Glasgow City,332397.63684546284
S01003517,Glasgow,2736.765762809584,NA,S22000018,089,Glasgow,260,Glasgow City,85217.04344234751
S01003518,Glasgow,6270.54604808987,NA,S22000018,089,Glasgow,260,Glasgow City,86981.73856211636
S01003519,Glasgow,2570.631000449731,NA,S22000018,089,Glasgow,260,Glasgow City,87553.56784646487
S01003520,Glasgow,4068.558975346405,NA,S22000018,089,Glasgow,260,Glasgow City,67796.2101803656
S01003521,Glasgow,3386.784585276575,NA,S22000018,089,Glasgow,260,Glasgow City,45386.08179184094
S01003522,Glasgow,3705.512715877016,NA,S22000018,089,Glasgow,260,Glasgow City,64044.5676480547
S01003523,Glasgow,5976.646022279719,NA,S22000018,089,Glasgow,260,Glasgow City,695212.9156093246
S01003524,Glasgow,5212.773978602623,NA,S22000018,089,Glasgow,260,Glasgow City,125618.28220326638
S01003525,Glasgow,4730.454526600639,NA,S22000018,089,Glasgow,260,Glasgow City,125865.45095611786
S01003526,Glasgow,3177.842953901671,NA,S22000018,089,Glasgow,260,Glasgow City,148966.97570300978
S01003527,Glasgow,5578.777630642913,NA,S22000018,089,Glasgow,260,Glasgow City,298373.643101871
S01003528,Glasgow,6883.112030206023,NA,S22000018,089,Glasgow,260,Glasgow City,952319.8091943082
S01003529,Glasgow,3101.7044344443766,NA,S22000018,089,Glasgow,260,Glasgow City,90592.11817621521
S01003530,Glasgow,2908.7514660457546,NA,S22000018,089,Glasgow,260,Glasgow City,40601.714755263514
S01003531,Glasgow,6890.731953781422,NA,S22000018,089,Glasgow,260,Glasgow City,603875.9953578621
S01003532,Glasgow,5989.847956971364,NA,S22000018,089,Glasgow,260,Glasgow City,245198.54123387014
S01003533,Glasgow,3599.992729258491,NA,S22000018,089,Glasgow,260,Glasgow City,20507.72489285496
S01003534,Glasgow,2754.050780145404,NA,S22000018,089,Glasgow,260,Glasgow City,282323.78349311947
S01003535,Glasgow,6537.6205639006575,NA,S22000018,089,Glasgow,260,Glasgow City,60830.06075912429
S01003536,Glasgow,4402.965821512476,NA,S22000018,089,Glasgow,260,Glasgow City,77879.72396667828
S01003537,Glasgow,2851.959723595831,NA,S22000018,089,Glasgow,260,Glasgow City,71671.41247038999
S01003538,Glasgow,4217.327809379322,NA,S22000018,089,Glasgow,260,Glasgow City,258859.44397483536
S01003539,Glasgow,4994.875079444079,NA,S22000018,089,Glasgow,260,Glasgow City,101347.30041498909
S01003540,Glasgow,2596.0038182648987,NA,S22000018,089,Glasgow,260,Glasgow City,89767.82152698458
S01003541,Glasgow,3472.603496413239,NA,S22000018,089,Glasgow,260,Glasgow City,48260.516302045224
S01003542,Glasgow,4061.7536108220115,NA,S22000018,089,Glasgow,260,Glasgow City,146718.18385177618
S01003543,Glasgow,2558.425909776838,NA,S22000018,089,Glasgow,260,Glasgow City,100974.49338052937
S01003544,Glasgow,3285.3245867556357,NA,S22000018,089,Glasgow,260,Glasgow City,42332.03435604173
S01003545,Glasgow,3946.0423800231856,NA,S22000018,089,Glasgow,260,Glasgow City,90994.34906967539
S01003546,Glasgow,2614.8197962620466,NA,S22000018,089,Glasgow,260,Glasgow City,492679.355530662
S01003547,Glasgow,3116.054308537074,NA,S22000018,089,Glasgow,260,Glasgow City,64840.27273505225
S01003548,Glasgow,3678.2284303340284,NA,S22000018,089,Glasgow,260,Glasgow City,91412.51469741932
S01003549,Glasgow,3396.257919049375,NA,S22000018,089,Glasgow,260,Glasgow City,88352.92973753328
S01003550,Glasgow,5040.099667715286,NA,S22000018,089,Glasgow,260,Glasgow City,103718.38880738353
S01003551,Glasgow,3211.744027483788,NA,S22000018,089,Glasgow,260,Glasgow City,86493.87405860554
S01003552,Glasgow,4692.588716768879,NA,S22000018,089,Glasgow,260,Glasgow City,72622.21254453342
S01003553,Glasgow,2775.001406731183,NA,S22000018,089,Glasgow,260,Glasgow City,189844.3146395955
S01003554,Glasgow,3276.891607832354,NA,S22000018,089,Glasgow,260,Glasgow City,48658.000090058486
S01003555,Glasgow,3629.048256414589,NA,S22000018,089,Glasgow,260,Glasgow City,181063.6667101297
S01003556,Glasgow,6382.657690179402,NA,S22000018,089,Glasgow,260,Glasgow City,121284.8311712108
S01003557,Glasgow,3913.588738192854,NA,S22000018,089,Glasgow,260,Glasgow City,91435.4882788206
S01003558,Glasgow,4420.963735020989,NA,S22000018,089,Glasgow,260,Glasgow City,108048.66424311936
S01003559,Glasgow,6788.492484246987,NA,S22000018,089,Glasgow,260,Glasgow City,113959.59491629261
S01003560,Glasgow,5303.568838990447,NA,S22000018,089,Glasgow,260,Glasgow City,259727.5259039182
S01003561,Glasgow,3027.7234341597273,NA,S22000018,089,Glasgow,260,Glasgow City,210175.04039546114
S01003562,Glasgow,7118.8738187981735,NA,S22000018,089,Glasgow,260,Glasgow City,40326.037085089134
S01003563,Glasgow,4215.353960378172,NA,S22000018,089,Glasgow,260,Glasgow City,66930.50044388474
S01003564,Glasgow,2867.405762590318,NA,S22000018,089,Glasgow,260,Glasgow City,188736.45044296692
S01003565,Glasgow,3286.5735682200584,NA,S22000018,089,Glasgow,260,Glasgow City,156621.6411890622
S01003566,Glasgow,3475.843949937458,NA,S22000018,089,Glasgow,260,Glasgow City,113904.12090732432
S01003567,Glasgow,2864.6808364041467,NA,S22000018,089,Glasgow,260,Glasgow City,336674.4784230762
S01003568,Glasgow,4135.12449300616,NA,S22000018,089,Glasgow,260,Glasgow City,174588.4913134316
S01003569,Glasgow,5912.240439234181,NA,S22000018,089,Glasgow,260,Glasgow City,174091.10921739883
S01003570,Glasgow,6574.871181740287,NA,S22000018,089,Glasgow,260,Glasgow City,233896.30980262713
S01003571,Glasgow,7628.718490183944,NA,S22000018,089,Glasgow,260,Glasgow City,159499.75730795844
S01003572,Glasgow,3262.6038578503276,NA,S22000018,089,Glasgow,260,Glasgow City,289473.7462949291
S01003573,Glasgow,3572.50873658544,NA,S22000018,089,Glasgow,260,Glasgow City,143158.3584543072
S01003574,Glasgow,3880.8467765099394,NA,S22000018,089,Glasgow,260,Glasgow City,198032.528129407
S01003575,Glasgow,7217.471688678773,NA,S22000018,089,Glasgow,260,Glasgow City,69959.59435469862
S01003576,Glasgow,5018.168098984097,NA,S22000018,089,Glasgow,260,Glasgow City,463788.6185296949
S01003577,Glasgow,3886.0161331926383,NA,S22000018,089,Glasgow,260,Glasgow City,327957.7258260909
S01003578,Glasgow,4212.855572786709,NA,S22000018,089,Glasgow,260,Glasgow City,100809.26209037381
S01003579,Glasgow,3110.946817401196,NA,S22000018,089,Glasgow,260,Glasgow City,77779.81621741946
S01003580,Glasgow,3219.7744732977662,NA,S22000018,089,Glasgow,260,Glasgow City,155792.29214741482
S01003581,Glasgow,3570.645204146481,NA,S22000018,089,Glasgow,260,Glasgow City,228879.13690764603
S01003582,Glasgow,3078.117946359041,NA,S22000018,089,Glasgow,260,Glasgow City,177698.31371638455
S01003583,Glasgow,4628.197535324336,NA,S22000018,089,Glasgow,260,Glasgow City,462498.64057963213
S01003584,Glasgow,7529.656435142405,NA,S22000018,089,Glasgow,260,Glasgow City,42480.20516358249
S01003585,Glasgow,3857.138000441081,NA,S22000018,089,Glasgow,260,Glasgow City,71916.13283774556
S01003586,Glasgow,7229.379106191094,NA,S22000018,089,Glasgow,260,Glasgow City,127938.9553829701
S01003587,Glasgow,5944.888748377025,NA,S22000018,089,Glasgow,260,Glasgow City,208708.71054219923
S01003588,Glasgow,6142.504287712376,NA,S22000018,089,Glasgow,260,Glasgow City,110185.50050837814
S01003589,Glasgow,4468.2404698409655,NA,S22000018,089,Glasgow,260,Glasgow City,283655.99180715944
S01003590,Glasgow,8219.526653089346,NA,S22000018,089,Glasgow,260,Glasgow City,158193.00208645032
S01003591,Glasgow,6574.5840802483945,NA,S22000018,089,Glasgow,260,Glasgow City,485723.47951978777
S01003592,Glasgow,3654.8649436244987,NA,S22000018,089,Glasgow,260,Glasgow City,391320.8662685579
S01003593,Glasgow,7745.111928002584,NA,S22000018,089,Glasgow,260,Glasgow City,181093.55725888838
S01003594,Glasgow,4899.1686398246975,NA,S22000018,089,Glasgow,260,Glasgow City,232544.9365453336
S01003595,Glasgow,3438.872890100561,NA,S22000018,089,Glasgow,260,Glasgow City,372558.94860508724
S01003596,Glasgow,4306.907881768869,NA,S22000018,089,Glasgow,260,Glasgow City,79974.77268255316
S01003597,Glasgow,5446.6533658766975,NA,S22000018,089,Glasgow,260,Glasgow City,219853.00149630054
S01003598,Glasgow,4466.824756323877,NA,S22000018,089,Glasgow,260,Glasgow City,165326.4044516598
S01003599,Glasgow,3403.8857344945573,NA,S22000018,089,Glasgow,260,Glasgow City,415022.6216715115
S01003600,Glasgow,4267.441469674229,NA,S22000018,089,Glasgow,260,Glasgow City,54498.72020559496
S01003601,Glasgow,3646.420412989268,NA,S22000018,089,Glasgow,260,Glasgow City,78774.266338308
S01003602,Glasgow,4328.116341302186,NA,S22000018,089,Glasgow,260,Glasgow City,132728.9911917683
S01003603,Glasgow,7305.536156158915,NA,S22000018,089,Glasgow,260,Glasgow City,123244.18883779758
S01003604,Glasgow,4120.527891358986,NA,S22000018,089,Glasgow,260,Glasgow City,153913.16190972697
S01003605,Glasgow,7593.450030437099,NA,S22000018,089,Glasgow,260,Glasgow City,63340.83631705641
S01003606,Glasgow,3906.380026029187,NA,S22000018,089,Glasgow,260,Glasgow City,488026.73649682227
S01003607,Glasgow,4196.881868488354,NA,S22000018,089,Glasgow,260,Glasgow City,101670.60939893608
S01003608,Glasgow,8130.832763039518,NA,S22000018,089,Glasgow,260,Glasgow City,98284.37959505076
S01003609,Glasgow,5976.465697414621,NA,S22000018,089,Glasgow,260,Glasgow City,251438.7878543396
S01003610,Glasgow,8678.593066298406,NA,S22000018,089,Glasgow,260,Glasgow City,103586.14772262244
S01003611,Glasgow,3692.444608819088,NA,S22000018,089,Glasgow,260,Glasgow City,318286.8477121414
S01003612,Glasgow,5444.577414213579,NA,S22000018,089,Glasgow,260,Glasgow City,156620.31235138807
S01003613,Glasgow,5808.183751315503,NA,S22000018,089,Glasgow,260,Glasgow City,2901232.8413894656
S01003614,Glasgow,6422.557019802601,NA,S22000018,089,Glasgow,260,Glasgow City,168931.7575663228
S01003615,Glasgow,8486.694788688996,NA,S22000018,089,Glasgow,260,Glasgow City,144871.31025227247
S01003616,Glasgow,5190.08438802231,NA,S22000018,089,Glasgow,260,Glasgow City,130099.04770192971
S01003617,Glasgow,4673.560668781298,NA,S22000018,089,Glasgow,260,Glasgow City,135838.82262339906
S01003618,Glasgow,7224.826633975088,NA,S22000018,089,Glasgow,260,Glasgow City,177055.3176666686
S01003619,Glasgow,4377.473226462469,NA,S22000018,089,Glasgow,260,Glasgow City,117033.55173953375
S01003620,Glasgow,4959.014285328534,NA,S22000018,089,Glasgow,260,Glasgow City,175503.22107992266
S01003621,Glasgow,3700.419182743005,NA,S22000018,089,Glasgow,260,Glasgow City,190639.45309283427
S01003622,Glasgow,7946.797083201639,NA,S22000018,089,Glasgow,260,Glasgow City,149448.119021784
S01003623,Glasgow,5354.27976657007,NA,S22000018,089,Glasgow,260,Glasgow City,126718.14738776674
S01003624,Glasgow,4092.328060212651,NA,S22000018,089,Glasgow,260,Glasgow City,436225.3000284843
S01003625,Glasgow,4728.227457246053,NA,S22000018,089,Glasgow,260,Glasgow City,99643.03712752626
S01003626,Glasgow,5566.489150590349,NA,S22000018,089,Glasgow,260,Glasgow City,222734.87563042584
S01003627,Glasgow,4000.795755455178,NA,S22000018,089,Glasgow,260,Glasgow City,46097.53089044533
S01003628,Glasgow,4981.062378557077,NA,S22000018,089,Glasgow,260,Glasgow City,345597.94492861204
S01003629,Glasgow,3853.770966638425,NA,S22000018,089,Glasgow,260,Glasgow City,303717.9521007992
S01003630,Glasgow,7756.150948981309,NA,S22000018,089,Glasgow,260,Glasgow City,124102.66251171572
S01003631,Glasgow,7024.979562005875,NA,S22000018,089,Glasgow,260,Glasgow City,214831.83356428877
S01003632,Glasgow,5771.093614607692,NA,S22000018,089,Glasgow,260,Glasgow City,156888.5120103217
S01003633,Glasgow,9171.057782344747,NA,S22000018,089,Glasgow,260,Glasgow City,391698.5370357233
S01003634,Glasgow,4686.799398325174,NA,S22000018,089,Glasgow,260,Glasgow City,467024.6575448203
