lsoa,place,distance,area
E01002277,London,29113.5409292304,1468670.93458849
E01002278,London,27595.8479510429,227595.692929001
E01002279,London,28304.1492710256,359639.756900505
E01002280,London,26997.9662696018,157255.824702997
E01002281,London,27853.1844396729,407899.165396003
E01002282,London,27203.8559929804,277016.221146503
E01002283,London,28139.3581255429,226802.897088005
E01002284,London,27024.9756757153,273254.408101998
E01002285,London,25042.5483448881,457555.290546996
E01002286,London,24387.083883476,236872.754816
E01002287,London,24025.6867560801,225226.542993501
E01002288,London,24656.3877612399,340228.939361992
E01002289,London,26143.9490755124,271476.598274
E01002290,London,25433.8671228343,278964.816868499
E01002291,London,24976.8948802313,302849.924377004
E01002292,London,26005.6741141196,347549.264311494
E01002293,London,26766.6001407804,687688.585932
E01002294,London,27880.9338561516,1232794.85846101
E01002295,London,26817.6227640944,278128.576055
E01002296,London,28903.8803975728,4056839.21618097
E01002297,London,27198.3234334846,217139.340413004
E01002298,London,28009.079885008,454053.683990001
E01002299,London,27540.3216484642,337625.054429498
E01002300,London,27365.3427306243,331237.540995001
E01002301,London,23757.9298336191,274221.098549498
E01002302,London,23347.300821207,286230.836586999
E01002303,London,24197.9986554451,286290.787913503
E01002304,London,25466.7632868284,5301581.57614951
E01002305,London,23657.9382517698,2769298.31352053
E01002306,London,24108.7210487241,178949.3977435
E01002307,London,23908.0737507861,238388.430401002
E01002308,London,22908.9790597821,453162.579995509
E01002309,London,25895.3078285429,278483.299447497
E01002310,London,26340.9097038241,281359.425531501
E01002311,London,25637.4248231264,935586.591026505
E01002312,London,27156.9392590392,873416.932100007
E01002313,London,26413.619202322,393214.373557504
E01002314,London,26582.9603851599,188230.791444492
E01002315,London,26186.0557495334,218607.720377504
E01002316,London,26567.1232895157,245737.785918494
E01002317,London,24626.6115896371,374906.867203492
E01002318,London,24942.115148475,298583.681177997
E01002319,London,23718.0351718139,377643.953130502
E01002320,London,24246.7014392248,203572.552587
E01002321,London,24417.121327118,454317.544654505
E01002322,London,23340.5829917947,426956.682372511
E01002323,London,23331.7914377239,294419.048555006
E01002324,London,24068.1189982592,471525.99352399
E01002325,London,22349.4792938914,757776.898618504
E01002326,London,22932.7125086781,276024.386686004
E01002327,London,23148.6662589709,281089.470768998
E01002328,London,22920.6310564264,286155.696592496
E01002329,London,22587.4526401452,375457.402775504
E01002330,London,22035.9522702505,484192.924277504
E01002331,London,22677.5448631655,309155.108401
E01002332,London,23581.3723633458,279055.631300999
E01002333,London,24142.2779550933,274541.808622004
E01002334,London,24636.3906648066,968557.372460002
E01002335,London,23345.1037659457,208091.327116006
E01002336,London,23811.8172296626,255595.866971996
E01002337,London,25064.9513998062,1123261.3563855
E01002338,London,23371.5048871972,243537.804263003
E01002339,London,23983.1412223624,398823.39384349
E01002340,London,23447.4601984957,237704.169023498
E01002341,London,24536.3109148241,243141.965515495
E01002342,London,23469.8867259107,183048.673694006
E01002343,London,23871.596947507,481331.744493503
E01002344,London,23727.7682462022,10235539.9485935
E01002345,London,22973.4385727577,442252.17214801
E01002346,London,23211.4032263833,207701.815701493
E01002347,London,23633.5543183042,455922.849796511
E01002348,London,25251.090429188,2757128.09091452
E01002349,London,24365.1776802794,578998.309101507
E01002350,London,23436.6566812632,285744.660638493
E01002351,London,23870.830631462,195546.427690002
E01002352,London,24295.2900736789,289302.202899501
E01002353,London,23765.0835446576,459807.671553004
E01002354,London,24535.293620359,310034.275776
E01002355,London,24629.3796334662,228755.596946002
E01002356,London,23151.6064017734,364829.9043885
E01002358,London,23844.6694342547,226868.054893505
E01002359,London,25829.938394462,227622.925334498
E01002360,London,25760.6155706169,385139.338785503
E01002361,London,25301.4280169704,363191.114504495
E01002362,London,26273.7163503819,338152.449266997
E01002363,London,24688.3607997483,248049.203364505
E01002364,London,25060.268720551,235810.612464498
E01002365,London,23937.0240854009,227823.675460013
E01002366,London,24359.061543685,282513.901687995
E01002367,London,25350.8704148134,378650.709310005
E01002368,London,21455.2834409031,1306114.44349053
E01002369,London,21929.9046500905,483373.028925989
E01002370,London,21766.392481977,2466726.6876515
E01002371,London,22382.5695617443,282110.743971494
E01002372,London,23194.3376651169,219615.115328504
E01002373,London,22698.6759082368,311715.831699995
E01002374,London,23373.5166829656,967164.061487491
E01002375,London,22246.8798083074,262241.886524495
E01002376,London,25505.3225537597,339822.332872499
E01002377,London,26177.9033939766,430197.078094996
E01002378,London,26561.7748769604,239612.732681507
E01002379,London,25130.3222826642,357665.839377002
E01002380,London,25715.6973821463,300748.532065496
E01002381,London,25566.2876361024,371151.218916996
E01002382,London,24720.7759874452,314416.489780004
E01002383,London,25947.2030804326,292383.840861993
E01002384,London,28011.4686759106,477777.779542008
E01002385,London,27416.3997337399,9932267.41532104
E01002386,London,26965.4217884588,546183.695257505
E01002387,London,28295.8787794934,1368409.095793
E01002388,London,27181.6254282105,366595.323751498
E01002389,London,26514.0363908422,873306.148294514
E01002390,London,26735.7087754463,339997.610592496
E01002391,London,30757.6514385181,8629676.13855795
E01002392,London,19208.6983559885,468241.625340009
E01002393,London,18669.8432526128,326169.9839935
E01002394,London,19134.3242879899,293626.300427992
E01002395,London,18664.7240627653,173038.079445503
E01002396,London,18526.3725897076,340466.317794999
E01002397,London,19643.2248063942,177261.838252503
E01002398,London,19398.3446097637,163659.300639998
E01002399,London,18874.2914488884,176725.991949
E01002400,London,21473.3926938077,603266.528763497
E01002401,London,20577.1214336221,331704.279212502
E01002402,London,21067.097203797,200060.173320499
E01002403,London,20792.2433672049,204233.887471499
E01002404,London,20421.861724409,207975.759370004
E01002405,London,20741.4997233919,1002549.14471551
E01002406,London,20657.6928687208,1335970.3103575
E01002407,London,19607.1215378745,486475.805004496
E01002408,London,21940.7830823272,201152.411236997
E01002409,London,21526.6126689066,242273.151663001
E01002410,London,22239.9749284788,406809.7868175
E01002411,London,23614.4634896093,485725.413222504
E01002412,London,22803.9861723815,712577.350490001
E01002413,London,23834.9655144974,310304.4452835
E01002414,London,23314.0965750575,918524.684829495
E01002415,London,19502.3453767905,268758.382103503
E01002416,London,19137.6991648987,206591.279548498
E01002417,London,20093.3468987443,323866.629715502
E01002418,London,19184.4367287239,276372.591248502
E01002419,London,19532.4087688605,295677.292992997
E01002420,London,19855.6833762408,294053.375842998
E01002421,London,19113.5688569212,347444.337452499
E01002422,London,20113.3164939018,193553.490178998
E01002423,London,20853.548114392,677366.188445999
E01002424,London,19677.0145004375,369525.310098502
E01002425,London,20534.4013639543,360542.535329002
E01002426,London,19964.2701234148,214968.618126998
E01002427,London,20328.0617152177,203402.9830895
E01002428,London,20257.1569254689,584033.269875504
E01002429,London,21129.0146490135,369942.749578998
E01002430,London,21563.5737830017,913135.077683503
E01002431,London,19720.7566840767,280502.485734502
E01002432,London,20165.2045997572,323789.809541502
E01002433,London,20610.7828151664,460551.200369995
E01002434,London,22089.3789842837,833869.107950996
E01002435,London,20994.1070152785,357632.457142001
E01002436,London,21040.1013705613,456517.944605503
E01002437,London,20176.2860807323,432244.260665502
E01002438,London,27356.6134329307,3699167.40104251
E01002439,London,26639.4162865217,702950.417857503
E01002440,London,25602.3106671274,1766038.5763795
E01002441,London,24854.8432346489,7078938.87504102
E01002442,London,26379.9279059116,1977265.10596649
E01002443,London,20034.1174819684,2602139.71395001
E01002444,London,23269.5855601836,15797244.7291525
E01002445,London,22968.2393362148,192521.524020501
E01002446,London,22944.7334123492,1952808.45842751
E01002447,London,21842.6362174425,1882720.7844285
E01002448,London,20863.7043110765,716980.264688004
E01002449,London,21069.184261133,380599.324832496
E01002450,London,21560.8987787087,214907.123129506
E01002451,London,22091.7273589127,211007.254212
E01002452,London,22014.8457964286,341700.973857497
E01002453,London,21857.971038121,269898.595268499
E01002454,London,20861.8677525894,1650282.721048
E01002455,London,21526.8073631942,366649.624648006
E01002456,London,22065.0509002963,312534.1321485
E01002457,London,21828.0921199189,227355.234160995
E01002458,London,23510.8804148837,972890.992835497
E01002459,London,22992.9697692288,510300.449781002
E01002460,London,22417.5484366438,381893.158867003
E01002461,London,24463.3575772301,2525036.00678549
E01002462,London,23335.4748790574,417449.178803498
E01002463,London,22714.2252899219,617375.1014035
E01002464,London,21851.7234464985,781660.504094004
E01002465,London,20476.3164297236,297030.6463795
E01002466,London,19878.1316224848,229987.846611501
E01002467,London,21131.4885943274,368945.444219996
E01002468,London,20133.179056223,197106.296361997
E01002469,London,20474.8789093129,231842.964468503
E01002470,London,20840.81711494,384265.8783105
E01002471,London,20436.8856856147,264596.731759001
E01002472,London,23459.6684342642,538390.647332496
E01002473,London,23923.5797619303,3885744.45924948
E01002474,London,22494.6465570912,922372.873957004
E01002475,London,24580.4117379953,756349.946991995
E01002476,London,23989.9202919588,621635.586599496
E01002477,London,23118.7141014446,316228.588131507
E01002478,London,22959.025888406,365573.270513503
E01002479,London,21889.6032202874,782860.427276497
E01002480,London,20914.6427741641,634774.373434002
E01002481,London,21249.3885726471,367349.520747002
E01002482,London,22210.8687370413,640949.669771005
E01002483,London,21547.3530205259,363602.623367499
E01002484,London,22247.7561056805,235166.457524998
E01002485,London,21899.1344220403,302938.508419496
E01002486,London,21470.8239955698,1022579.60702751
E01002487,London,20859.9564506827,194413.329481499
E01002488,London,20733.6381357631,302116.0404505
E01002489,London,20072.7189287643,269345.926792502
E01002490,London,20535.6505153671,335371.828579998
E01002491,London,19714.1729449363,190913.7169095
E01002492,London,19370.041773136,252689.957627504
E01002493,London,20082.669079934,176936.93564
E01002494,London,20950.0771314876,2656588.008263
E01002495,London,19758.7543328747,452549.122076506
E01002496,London,18124.5761913521,587199.482010996
E01002497,London,18977.1193028592,672365.414253998
E01002498,London,18787.63249491,396045.440252003
E01002499,London,19359.6685060095,2284531.3758315
E01002501,London,19022.0220160347,224250.574172498
E01002502,London,19544.2354575417,190673.173184494
E01002503,London,19349.559799447,191938.686112007
E01002504,London,19979.8782656259,447932.958659498
E01002505,London,18411.910075411,708509.142045007
E01002506,London,19452.2888114217,284825.579582999
E01002507,London,18693.5743429723,1097390.9601705
E01002508,London,19498.1331277015,352630.191351001
E01002509,London,22862.256413284,454632.009831001
E01002511,London,22481.8487178156,244128.370851498
E01002512,London,23767.1121859992,1188444.88529249
E01002513,London,22763.8530960676,567049.045018499
E01002514,London,24414.1388419235,285083.016346002
E01002515,London,23647.756701451,623798.249217008
E01002516,London,22590.1414987464,587365.149127006
E01002518,London,24017.6137510688,230384.229186999
E01002519,London,24418.1432649176,636265.399219001
E01002520,London,24851.929824665,506021.90817099
E01002521,London,24646.8252090405,541835.470813491
E01002523,London,24423.274241806,168307.082573501
E01002525,London,23407.9462157084,509562.253156503
E01002526,London,22550.1152030721,297939.353503005
E01002527,London,24089.8090092986,876038.886642991
E01002528,London,22415.7562564289,349816.748757996
E01002529,London,23183.8569042373,256953.823748495
E01002530,London,23441.9132060171,268039.642156502
E01002531,London,23832.1902987006,342223.890617997
E01002532,London,22251.8274544027,589250.620878496
E01002533,London,23344.0305123932,1335848.519299
E01002534,London,22168.8468810258,409212.261455999
E01002535,London,21447.424602032,408832.707161999
E01002536,London,21961.4423252597,391349.777231995
E01002537,London,22260.6579415465,451792.824484
E01002538,London,22850.6722361741,1020435.13627751
E01002539,London,22341.3510391756,372222.286958999
