lsoa,place,distance,density,distance_decile
E01007066,Liverpool,10913.519384837331,0.00599335124468659,7
E01006432,Liverpool,11021.444082455295,0.0050372827917535695,7
E01006739,Liverpool,11026.59911445883,3.187805230842298e-4,7
E01006458,Liverpool,11035.323853272861,0.004351027650376025,7
E01007074,Liverpool,11103.594997782686,0.004318072363061975,7
E01006447,Liverpool,11182.687678829938,0.005378009866596479,7
E01006422,Liverpool,11194.581075626298,0.004634594440744531,7
E01007073,Liverpool,11196.879417677537,0.002792093235529732,7
E01006424,Liverpool,11207.78173601266,5.766558634474915e-4,7
E01006440,Liverpool,11212.9578637259,6.326518605586869e-4,7
E01006495,Liverpool,11269.656463479538,0.0032648626876959318,7
E01006741,Liverpool,11285.771783441889,0.0011719518356340531,8
E01006426,Liverpool,11289.654445129592,0.0036967574526543005,8
E01006758,Liverpool,11328.794822197206,0.00627454779902584,8
E01007040,Liverpool,11425.967348789567,2.356827119131687e-4,8
E01006464,Liverpool,11431.196503095016,0.0011577843167440605,8
E01006938,Liverpool,11432.359640561015,6.055567742246544e-4,8
E01006429,Liverpool,11570.7029823227,9.838823812065023e-4,8
E01007099,Liverpool,11581.713421414479,0.0015355048809309185,8
E01006753,Liverpool,11631.879613901827,0.005324923214578582,8
E01006461,Liverpool,11645.971104123144,0.005109156078435677,8
E01006497,Liverpool,11658.440175512262,0.0019090588851612814,8
E01007071,Liverpool,11722.875304747766,0.0012048728060963794,8
E01007022,Liverpool,11723.388562138694,3.047500858072521e-4,8
E01006493,Liverpool,11827.58677020041,0.0025790723820378796,8
E01006491,Liverpool,11871.01549978982,0.0054505294968797855,8
E01006755,Liverpool,11899.415559864981,0.0032048622269168314,8
E01006505,Liverpool,11934.964253629016,0.004420362795342908,8
E01006494,Liverpool,11936.294710761304,0.0030112796750489646,8
E01006446,Liverpool,11957.214275207556,2.204546648873919e-4,8
E01007072,Liverpool,11961.642184566106,0.003431368691818564,8
E01006502,Liverpool,12018.104225472485,7.625561280609581e-4,8
E01007098,Liverpool,12025.462245522749,8.01366161656519e-4,8
E01006490,Liverpool,12067.098934693066,0.007578208638591109,8
E01006448,Liverpool,12117.370600130856,0.0012826621742726444,8
E01006463,Liverpool,12119.275834718468,0.003960389453291474,8
E01006756,Liverpool,12156.928782544599,0.005596864775819511,8
E01006428,Liverpool,12163.383604838455,0.0015810920256790902,8
E01006460,Liverpool,12202.18574099565,0.0060831994013139015,8
E01007097,Liverpool,12248.872387306981,0.004531843003204812,8
E01006500,Liverpool,12349.891711258699,0.0059272238431503895,8
E01006492,Liverpool,12362.575401157497,0.006660296791132668,8
E01006466,Liverpool,12413.093421419277,0.0049661616698676025,8
E01006420,Liverpool,12442.381718122777,1.9008862911635232e-4,8
E01007070,Liverpool,12498.272270096635,0.0016084371225488041,8
E01006501,Liverpool,12532.547663569358,0.002202491525414386,8
E01006757,Liverpool,12554.461979469821,0.005430343041947396,8
E01007096,Liverpool,12584.11454930312,0.007042861677278132,8
E01006459,Liverpool,12599.68218801572,0.005484295829187211,8
E01007095,Liverpool,12676.28465226576,0.0041986743175757004,8
E01006754,Liverpool,12686.690696899057,0.0034298326819198538,8
E01006462,Liverpool,12812.33619160539,0.005495294431821797,8
E01006504,Liverpool,12866.390937663145,0.007402195106337349,8
E01006496,Liverpool,12959.912451804397,0.0033687477364779343,8
E01007101,Liverpool,13042.519092992698,0.005804055738812737,8
E01033096,Liverpool,13053.559246965115,0.0023661625567865502,8
E01006499,Liverpool,13128.967251206319,0.003457871896147559,8
E01007069,Liverpool,13296.043963926382,0.004237885219228668,8
E01006498,Liverpool,13430.530613087312,0.005187285232520372,8
E01007100,Liverpool,13491.058015162012,0.001761092805893939,8
E01006891,Liverpool,13594.77828643734,6.662401846954794e-4,8
E01007027,Liverpool,13600.599366871607,7.159922576795009e-4,8
E01007068,Liverpool,13790.445225302812,0.002208000961788071,8
E01006890,Liverpool,13843.501130547036,0.0057896485575862425,8
E01006893,Liverpool,14065.53290370549,0.004875614341204117,8
E01007076,Liverpool,14156.55676202209,1.1645264909189505e-4,8
E01006892,Liverpool,14257.60451024831,0.004156685496681208,8
E01006503,Liverpool,14403.940515150709,2.668935107249387e-4,8
E01006895,Liverpool,14414.012832355505,0.0023372196511994396,8
E01007067,Liverpool,14452.361336995222,2.9071916823554083e-4,8
E01006894,Liverpool,14942.32406677371,0.002444525361685253,8
E01025472,Liverpool,14993.548750482947,2.874622013022584e-4,8
E01006888,Liverpool,15011.253715009465,0.0037039487414991263,8
E01006889,Liverpool,15433.058887517334,6.359841592602076e-4,8
E01025473,Liverpool,15477.078470680855,3.900611616625308e-4,8
E01025479,Liverpool,15968.869669903786,5.2749990087202456e-5,8
E01025475,Liverpool,16188.763607481216,0.0016250177670409835,9
E01025474,Liverpool,16213.457475856756,3.8633515454307195e-5,9
E01007077,Liverpool,16690.079317321753,0.00492622101321944,9
E01007075,Liverpool,16777.231489259455,0.0017292546762940721,9
E01025478,Liverpool,16829.551663304574,9.930594433538414e-4,9
E01006992,Liverpool,16855.03524769226,0.0033265882685486123,9
E01006993,Liverpool,16873.68916321921,4.385897688886934e-4,9
E01007078,Liverpool,16934.58050511525,0.0037343867534524134,9
E01007082,Liverpool,17131.993572211682,0.0042812504964156815,9
E01025476,Liverpool,17408.84704221507,0.002075860093858481,9
E01007081,Liverpool,17556.480525831495,0.0028543002122470166,9
E01007080,Liverpool,17632.63945599347,0.004488914602906493,9
E01006990,Liverpool,17710.3339513163,0.003481878721204612,9
E01006991,Liverpool,17732.327113092506,0.0018816193959074702,9
E01025477,Liverpool,17771.439294445427,2.317300313120098e-4,9
E01025502,Liverpool,17830.62472288413,0.0036160940893343483,9
E01006988,Liverpool,17930.185925832222,0.0016529731841115527,9
E01007079,Liverpool,18122.327868787328,0.002575793429171761,9
E01025490,Liverpool,18126.307404955427,0.0016563022411774807,9
E01025501,Liverpool,18431.75539936187,0.0015583070021656157,9
E01006989,Liverpool,18496.718822863662,8.939724261606679e-4,9
E01025500,Liverpool,18570.83462022502,0.002773543883825058,9
E01025488,Liverpool,18878.294029749082,0.0029531581220111447,9
E01006985,Liverpool,19033.237561744532,0.0011972191651998568,9
E01025523,Liverpool,19258.008305040326,6.383351871145704e-4,9
E01025518,Liverpool,19279.106437987528,0.004103749555125602,9
E01025499,Liverpool,19301.301336820157,0.001166983204054925,9
E01006986,Liverpool,19312.93131125848,4.968515314726988e-4,9
E01025491,Liverpool,19393.559221114723,2.562405832521782e-4,9
E01025489,Liverpool,19412.84129387765,0.0025815028272670403,9
E01025526,Liverpool,19549.89606311858,0.0035140572413818695,9
E01006987,Liverpool,19634.53732763745,1.6005388180882166e-4,9
E01025516,Liverpool,19715.513699800522,0.0052316343719591915,9
E01025524,Liverpool,19861.57779213804,0.006092831392530733,9
E01025525,Liverpool,20172.524276505887,0.0043321196319824505,9
E01025521,Liverpool,20225.857891544245,0.0012118460174180814,9
E01025494,Liverpool,20306.50293993129,0.0040565267204363716,9
E01025520,Liverpool,20471.615850151207,0.006820710055777346,9
E01025519,Liverpool,20501.051128939853,9.976798328392514e-4,9
E01025492,Liverpool,20624.833340577774,0.0033933830440478754,9
E01025517,Liverpool,20638.896944833454,7.929790675942666e-4,9
E01025504,Liverpool,20711.965164157493,0.0054297957901213055,9
E01006923,Liverpool,20785.57815357787,0.0017563462732032935,9
E01025493,Liverpool,20791.236480510295,0.005104854950504219,9
E01006924,Liverpool,20806.13810866463,0.003914573193898712,9
E01025495,Liverpool,20812.185800899435,7.385679631888616e-5,9
E01025503,Liverpool,20962.384323797916,0.00472760717552339,9
E01025522,Liverpool,20972.992945896396,7.739945516447509e-4,9
E01025527,Liverpool,21075.78091137085,0.0034240897924446064,9
E01025481,Liverpool,21165.915691578703,0.0023620068544007874,9
E01025505,Liverpool,21214.674120483436,0.004194381133142073,9
E01006921,Liverpool,21373.072851506353,0.003356869006544273,9
E01025528,Liverpool,21439.505424945262,0.004832031585533203,9
E01025480,Liverpool,21601.290629355095,0.004552884122071736,9
E01025482,Liverpool,21609.24864031755,0.0034550966377633273,9
E01006920,Liverpool,21704.334406402537,0.003962638248374485,9
E01006922,Liverpool,21808.55173713671,3.749557465013643e-4,9
E01025469,Liverpool,21884.61518058271,0.0031667683544518623,9
E01025486,Liverpool,21910.893601350763,0.002049509210284965,9
E01025471,Liverpool,21987.672982442113,0.005938772549208124,9
E01025468,Liverpool,22039.271309157506,0.0021480310989036543,9
E01025529,Liverpool,22118.22045135205,0.0012805022985405352,9
E01006927,Liverpool,22444.329464560808,0.002001752395891366,9
E01006926,Liverpool,22453.699066403635,0.001953378672199082,9
E01025487,Liverpool,22526.001738136623,3.9166910930689403e-4,9
E01025470,Liverpool,22560.63097623006,0.0012903943772717783,10
E01025515,Liverpool,22814.61280119598,9.029706580640227e-5,10
E01006925,Liverpool,22824.829781357057,0.0024415998147121983,10
E01025506,Liverpool,23158.909686842122,9.358506159441782e-5,10
E01025483,Liverpool,23202.899349816526,0.004861420734535417,10
E01006933,Liverpool,23222.816974971745,0.004332565357966491,10
E01006932,Liverpool,23535.261828059098,0.003168705415205557,10
E01006930,Liverpool,23647.422513359754,0.005673755489524436,10
E01006931,Liverpool,23829.886113065106,0.004808508019397173,10
E01025484,Liverpool,23979.070855618225,6.398587309272278e-4,10
E01006974,Liverpool,24001.5509137981,4.88482795768784e-4,10
E01006929,Liverpool,24150.770282603302,0.00456705226374982,10
E01006928,Liverpool,24394.56545183417,0.003721690835215802,10
E01007002,Liverpool,24522.856159605202,0.001499380974755626,10
E01006935,Liverpool,24719.21698138737,0.00521761887625304,10
E01025514,Liverpool,24739.805307005074,1.0244018223493354e-4,10
E01007001,Liverpool,24798.584733604366,0.002497965670745751,10
E01025485,Liverpool,24808.831635642477,4.8345715433861536e-4,10
E01006997,Liverpool,25220.266319854043,0.0031985196485683778,10
E01006973,Liverpool,25230.1132106903,0.0017125578090796114,10
E01006934,Liverpool,25239.37871189344,0.005031799588057872,10
E01006999,Liverpool,25243.63388490804,0.002055373266632633,10
E01007000,Liverpool,25262.078990307255,0.004267012491459542,10
E01006998,Liverpool,25595.626956951797,0.006986407842823929,10
E01006972,Liverpool,25606.403138952246,0.003968647825460993,10
E01006995,Liverpool,25708.839552006044,0.004243491839670618,10
E01006971,Liverpool,25748.780678432362,4.834537415889181e-4,10
E01007060,Liverpool,25789.246322286876,0.001565323815207973,10
E01006994,Liverpool,25894.577893780384,0.0052951435656822966,10
E01006996,Liverpool,26080.496807809603,0.005314859337708132,10
E01007061,Liverpool,26160.404414769677,0.00688523574914498,10
E01006970,Liverpool,26176.696819209283,0.005659215088765871,10
E01007056,Liverpool,26368.777695514083,0.0059911947991669965,10
E01007059,Liverpool,26444.681909651146,0.005426185193697386,10
E01007058,Liverpool,26536.256360256863,0.005222350925092823,10
E01007055,Liverpool,26621.54100352096,0.004408079427340914,10
E01006969,Liverpool,26700.053488764122,0.004665101029831639,10
E01006968,Liverpool,26784.24109522593,0.0024096136153650845,10
E01007064,Liverpool,26874.540277281358,0.004321171827879914,10
E01007063,Liverpool,26886.385776776326,0.0066315758018084025,10
E01033097,Liverpool,27095.45041063934,0.006449118025560002,10
E01007057,Liverpool,27098.20553420848,0.0025278361743979083,10
E01033094,Liverpool,27224.838910501014,0.008622316649458367,10
E01007062,Liverpool,27234.636489304245,0.0054253298463796985,10
E01006945,Liverpool,27318.93070067188,0.005408669939867757,10
E01006951,Liverpool,27485.63799076962,0.0031383108606605568,10
E01025513,Liverpool,27535.324067482008,1.6027368010627365e-4,10
E01006944,Liverpool,27615.136534062567,0.004453273479498156,10
E01007035,Liverpool,27781.69677092085,0.001146067833371208,10
E01007034,Liverpool,27937.58483035775,0.004488813336287448,10
E01006949,Liverpool,28124.7082453065,0.0028419116142067583,10
E01007031,Liverpool,28546.470443199105,0.001560128150237907,10
E01007032,Liverpool,28620.70673162491,0.003166725168827982,10
E01006947,Liverpool,28672.32910359128,0.004011982929545553,10
E01006950,Liverpool,28958.398345538837,3.290549635457362e-4,10
E01006948,Liverpool,28999.852368822445,0.0030686188773768296,10
E01007033,Liverpool,29043.368860655366,0.004997933239923348,10
E01007030,Liverpool,29120.172763703005,0.004023362983187672,10
E01006946,Liverpool,29824.73283551882,0.0013678828801993311,10
E01007028,Liverpool,29844.34877058518,0.004558223790805425,10
E01007029,Liverpool,29902.91734997819,0.003050335735016789,10
E01025509,Liverpool,30867.97598595721,4.4227039592335907e-4,10
E01007036,Liverpool,31118.85127901034,3.5718589400910035e-4,10
E01025508,Liverpool,32872.13435510636,7.601234713533306e-5,10
E01004736,London,0.0,0.001644812973255061,1
E01004731,London,620.5025453593181,0.002736224004165631,1
E01004734,London,868.0881958845663,0.006266103015643856,1
E01033596,London,873.3748544675667,0.011516409950872344,1
E01004761,London,883.6090294316073,0.0041205343781298785,1
E01004732,London,884.5498099313404,0.021695894539367964,1
E01004733,London,886.9506146258941,0.004835830187059291,1
E01033595,London,921.0959987943672,0.002342053784094397,1
E01004748,London,1077.231655994656,0.0168355711871197,1
E01004744,London,1144.959020612339,0.012586729979151988,1
E01004763,London,1224.161216957097,0.007597149334437317,1
E01004743,London,1262.2266307731911,0.03029837010612054,1
E01000919,London,1263.02900099886,0.01380663276045503,1
E01004690,London,1286.7651392265973,0.006317402275558733,1
E01004746,London,1371.6513441757345,0.03644057724126677,1
E01004762,London,1386.166401880132,0.007658997245768158,1
E01003013,London,1410.7960233658193,0.004985219066693429,1
E01004750,London,1461.7355134601564,0.007111816888096151,1
E01004691,London,1468.339359515777,0.004625893078229026,1
E01004747,London,1473.5573664752653,0.02123812760323782,1
E01004735,London,1476.8622470159141,0.004198247245498929,1
E01004765,London,1481.722415585618,0.007721137952807173,1
E01004749,London,1492.010159126319,0.01788993395051433,1
E01004740,London,1548.3859946945238,0.03257688064128342,1
E01000918,London,1570.6804559356506,0.013099099975111042,1
E01004745,London,1578.691499195111,0.010826356943282203,1
E01032582,London,1610.7484458193205,0.006388230188020136,1
E01003016,London,1633.7837079669648,0.008585480540140598,1
E01004687,London,1683.4721986238644,0.008858906761293412,1
E01004751,London,1689.844322464972,0.021101584116640912,1
E01000850,London,1695.069660633215,0.009541717044572694,1
E01003014,London,1722.7519114975382,0.008430235656102052,1
E01004714,London,1746.2123489464657,0.00649480720909923,1
E01004741,London,1747.4583498657828,0.02296920833023148,1
E01004742,London,1769.8221644521461,0.029955488118761142,1
E01004752,London,1774.252867435443,0.046734828896795214,1
E01004713,London,1812.7668375922278,0.010654247720175421,1
E01000855,London,1825.9411958336786,0.005429759094811198,1
E01004666,London,1846.5650474614731,0.01258011983402866,1
E01002818,London,1850.5907068598933,0.010569968997350037,1
E01003112,London,1853.118571716869,0.01057681719289265,1
E01003017,London,1856.0742110313709,0.012988330934283279,1
E01000851,London,1860.348012619783,0.019516793804606022,1
E01004753,London,1891.824124721666,0.030325057164403396,1
E01002863,London,1902.2980438829488,0.011996786385630079,1
E01004737,London,1916.9135490527524,0.016643219835400173,1
E01004715,London,1941.4589587783337,0.01713442551182885,1
E01003015,London,1957.3954873309012,0.017353246161178375,1
E01000914,London,1991.5169226234937,0.0042154622424591635,1
E01004657,London,2018.2072440884222,0.011668076857811913,1
E01004738,London,2029.0884037865787,0.015291582537951683,1
E01000854,London,2045.9755921858882,0.010164848474715708,1
E01033599,London,2056.7380070422264,0.02628233553274396,1
E01032584,London,2063.8579479571054,0.014711977894044399,1
E01004717,London,2064.6227920063643,0.01503868175546192,1
E01004739,London,2074.414939286468,0.04808078055024627,1
E01004668,London,2093.5403735316854,0.026590564068600192,1
E01002859,London,2095.2190471451354,0.013470183116989413,1
E01004667,London,2096.060322413633,0.010734435171362897,1
E01004669,London,2105.687208896255,0.023502956497025884,1
E01003109,London,2108.9896600187344,0.008944613424183845,1
E01004665,London,2122.778892775973,0.031820986266683685,1
E01004689,London,2145.0122510268443,6.580343088964366e-4,1
E01000915,London,2151.0254974867303,0.02136725535147577,1
E01003111,London,2165.208796328973,0.021535543547664605,1
E01003105,London,2190.1900698744976,0.018176296656539498,1
E01004716,London,2197.4523427719687,0.008478886644525386,1
E01032583,London,2201.9011088379575,0.011182516205901362,1
E01004658,London,2202.2828460853775,0.014712689919940902,1
E01002902,London,2212.3981878124923,0.0126653700379081,1
E01003934,London,2220.0614954156845,0.0062544480385790385,1
E01033597,London,2238.1434583963583,0.018157899214709426,1
E01004680,London,2248.158065131908,0.012753036739765121,1
E01004712,London,2253.303325879293,0.018636612386381254,1
E01000852,London,2261.3531089199396,0.014854063130293806,1
E01003930,London,2280.116982998636,0.014152187590414766,1
E01033208,London,2282.21799076776,0.03637469607961648,1
E01000853,London,2310.753367507298,0.027642420958074666,1
E01002860,London,2315.5202684725537,0.013978391071021279,1
E01032740,London,2357.1192118440117,0.0017575890867983113,1
E01003110,London,2365.1935321175115,0.012724006822432998,1
E01002819,London,2384.1246235720005,0.007335082829974517,1
E01003933,London,2384.548331198486,0.007612245709716512,1
E01000917,London,2407.088266390779,0.025473249580233077,1
E01004663,London,2407.8367071318958,0.017564823939434534,1
E01000920,London,2424.26362644919,0.014805525210805661,1
E01004686,London,2429.142716957252,0.023988793373190428,1
E01000943,London,2431.382197566876,0.015822638331163794,1
E01000937,London,2467.666401527379,0.01222190312342168,1
E01004662,London,2496.333889557448,0.020887005873933228,1
E01003102,London,2496.528763704304,0.010316080226461688,1
E01003932,London,2500.2481585799756,0.012270415753689206,1
E01002861,London,2502.250436789117,0.016337103492017557,1
E01002858,London,2503.6541787334213,0.021115391495525646,1
E01000944,London,2519.196430177393,0.03406552565818885,1
E01002901,London,2523.2047073285507,0.004101260707207964,1
E01003106,London,2527.7184891314328,0.01733693417967641,1
E01004660,London,2531.796740354264,0.0274516588016607,1
E01004692,London,2548.101081742122,0.009961694946796277,1
E01000916,London,2569.0768333216342,0.012670240572472692,1
E01003927,London,2573.7123896816324,0.008681789051484886,1
E01000945,London,2578.334620308928,0.006713233864398806,1
E01003107,London,2592.6025997359297,0.015013993777260308,1
E01003108,London,2611.4611652398594,0.01996450974305261,1
E01000942,London,2630.3671836409853,0.030718128290622686,1
E01004661,London,2630.3846105007883,0.014207780656530628,1
E01003101,London,2632.096371807983,0.014056751393469766,1
E01004684,London,2638.9706137596195,0.019954462914292384,1
E01000941,London,2652.0288598523807,0.02922014717428763,1
E01004683,London,2672.093060404301,0.012884978415144903,1
E01000936,London,2678.417891409756,0.021436703652058096,1
E01000951,London,2681.796116006475,0.032388600710755236,1
E01002903,London,2689.6586681804097,0.01347000028350609,1
E01033207,London,2708.2653143207376,0.007109991050848313,1
E01002862,London,2708.646549692154,0.034586308922494396,1
E01000940,London,2714.668555732424,0.021980960163733427,1
E01033132,London,2724.3175502152017,0.004107918779586709,1
E01002821,London,2753.08817579241,0.0074660346168334635,1
E01003935,London,2755.2173248372474,0.009366103016749701,1
E01000956,London,2796.210177228769,0.01027155042326835,1
E01002823,London,2798.6621262177923,0.01760557114775366,1
E01032719,London,2804.8175841764883,0.033448259315620434,1
E01003937,London,2827.2321607579956,0.014261953385846704,1
E01033603,London,2829.22083080078,0.02698465586478775,1
E01000939,London,2840.0034864331883,0.016368956868337416,1
E01000946,London,2840.240519458655,0.0032232539057041676,1
E01002724,London,2857.149918733003,0.00823439171478102,1
E01004659,London,2858.6528585567808,0.01631391811512768,1
E01000955,London,2859.7257457115707,0.025481198862893132,1
E01003104,London,2869.777739919012,0.019570225368356755,1
E01004562,London,2888.917938405837,0.0028336671602693566,1
E01002726,London,2894.246357970365,0.010274473104692629,1
E01003998,London,2899.7642397086715,0.014760110345046672,1
E01000950,London,2909.0723712710383,0.021076931469545295,1
E01000949,London,2919.15702495392,0.027019797934761825,1
E01033098,London,2920.5313291227485,0.003541798253385866,1
E01003995,London,2922.4630707048004,0.021814665880218083,1
E01003943,London,2938.577806666138,0.022057672597631944,1
E01003929,London,2939.076411707433,0.009155221653417187,1
E01002914,London,2943.8827232161934,0.008699618429451775,1
E01003097,London,2950.0865079154046,0.017308236081771712,1
E01033594,London,2965.340623103103,0.006635612660722682,1
E01000938,London,2971.3743700694195,0.021998313807860437,1
E01032639,London,2985.1270820877644,0.019706727503145876,1
E01004682,London,2985.418399004823,0.01685680531390598,1
E01002899,London,2992.5685387061967,0.01883148655720206,1
E01032720,London,2993.3307230015416,0.010403590652928847,1
E01000954,London,3000.5881046196782,0.03178284720931643,1
E01002900,London,3006.1809008991872,0.011348615066289569,1
E01003099,London,3007.8134020021203,0.005442307401260222,1
E01033604,London,3017.2594175937393,0.017445597131775716,1
E01004727,London,3020.366913190613,0.0018294584604124156,1
E01003098,London,3050.188488208192,0.0193415740444076,1
E01000001,London,3058.990565125845,0.011311717408063192,1
E01003122,London,3075.061954745874,0.019518714714658287,1
E01033593,London,3091.5866401118037,0.014075377812104642,1
E01002822,London,3098.0692821078173,0.011042988540329035,1
E01004688,London,3100.9866232608615,0.002613868756618458,1
E01003936,London,3113.4463261035953,0.020602132843555068,1
E01033601,London,3114.82522838913,0.029288864585214104,1
E01002820,London,3117.521778152845,0.007297965292104886,1
E01002729,London,3118.7311118210955,0.012120416710075372,1
E01003939,London,3135.8085223660582,0.012073671325064593,1
E01003129,London,3145.34829650163,0.020740447062971793,1
E01002725,London,3151.79176491399,0.024826110388362688,1
E01003999,London,3160.5017081900983,0.016762516705314815,1
E01004694,London,3160.632570374111,0.018033578716576706,1
E01033602,London,3168.292952222986,0.02910948456262172,1
E01004567,London,3172.306283504746,0.019827294960564176,1
E01003121,London,3183.9968004553816,0.026801853877206766,1
E01033490,London,3198.310005391727,0.015070324977752523,1
E01003100,London,3199.0249044089783,0.02046099812310825,1
E01000952,London,3201.705651077271,0.020387439689798396,1
E01003992,London,3207.490347624213,0.020135709926555754,1
E01002728,London,3219.1766355375344,0.019530017311503396,1
E01003994,London,3220.8213345553363,0.010446914356088388,1
E01033489,London,3222.9256616094885,0.017376120418108047,1
E01004670,London,3232.5346349768174,0.032586359247608714,1
E01002892,London,3267.804806308588,0.023496024567920083,1
E01000947,London,3268.075442128563,0.012755309049872205,1
E01032722,London,3271.0472381513987,0.010742989187030117,1
E01002711,London,3275.522510009873,0.01303394777446444,1
E01033605,London,3293.5082037626307,0.028519378356964924,1
E01002891,London,3299.890469150191,0.01423026221251225,1
E01003938,London,3304.508859043818,0.02386645912455974,1
E01002910,London,3305.3920886306582,0.009853219097596084,1
E01033100,London,3307.44580653713,0.011217780363418892,1
E01004702,London,3315.285777666588,0.016181434547802902,1
E01002844,London,3319.793685546132,0.011296366203172103,1
E01000003,London,3326.8981847051837,0.02406271690840788,1
E01000002,London,3328.495375895849,0.006431154403413014,1
E01003125,London,3339.0319970618466,0.02370826313434055,1
E01004700,London,3350.627876487893,0.031657066590729005,1
E01004566,London,3361.471130289352,0.01733036076705663,1
E01002727,London,3375.2824585728968,0.01409438130725713,1
E01003123,London,3382.1082618956084,0.010778726031439693,1
E01003124,London,3382.352855371268,0.018439584243532814,1
E01002723,London,3390.3514742329526,0.016106854839338578,1
E01004681,London,3398.703460599058,0.012177804988536298,1
E01003942,London,3403.2528385738015,0.01378694257447554,1
E01004560,London,3407.1359782815375,0.0029622255832832557,1
E01002703,London,3413.254834885015,0.021729454742092095,1
E01003181,London,3419.095322271934,0.01822190756557332,1
E01003997,London,3422.2575394746914,0.016143804609126892,1
E01002697,London,3429.4686029611917,0.019152148723855098,1
E01033598,London,3429.6527377890525,0.02385254080492885,1
E01002887,London,3432.514325144713,0.017971911739442327,1
E01000948,London,3433.003928041991,0.00893270777819837,1
E01004697,London,3435.112271332205,0.0278534945951724,1
E01003993,London,3437.8867927927618,0.020025259805403636,1
E01032739,London,3441.3908636334977,6.718326459694679e-4,1
E01002835,London,3442.059005713823,0.009967254437511872,1
E01000953,London,3445.2875650448373,0.002906013970113112,1
E01003981,London,3452.702109904914,0.009165198608499821,1
E01002838,London,3454.7711070280975,0.02445184958091107,1
E01003963,London,3487.5818423448404,0.027561973869318523,1
E01000959,London,3500.733213708574,0.02304068468662934,1
E01003940,London,3516.168403384005,0.027460713635398554,1
E01003991,London,3523.0645977347626,0.015286672608275816,1
E01003183,London,3528.4471982814252,0.010107502028677055,1
E01004698,London,3541.2263967285403,0.01634517731531708,1
E01002837,London,3546.349751285687,0.020671407918241534,1
E01002845,London,3559.103255019448,0.0191982964491823,1
E01003089,London,3560.734655854641,0.014668347334953452,1
E01002695,London,3567.0497987642443,0.015397646103247299,1
E01004725,London,3580.342063421012,0.005967032542914773,1
E01004696,London,3583.20757166725,0.02451247813466822,1
E01003960,London,3589.4614990686373,0.014458902191121887,1
E01004730,London,3601.3206122698844,0.0037809458811879477,1
E01003185,London,3603.080388799856,0.019346051084905603,1
E01003973,London,3604.238277807389,0.01898738969975254,1
E01003126,London,3609.0405540178267,0.01567178604572776,1
E01002707,London,3617.572743051265,0.01542583981946536,1
E01002706,London,3619.103765279037,0.014917604558968154,1
E01004728,London,3628.4204252717045,0.02116424392241642,1
E01004564,London,3631.03257862382,0.004614389170571946,1
E01000958,London,3638.5271108236393,0.00982188582230477,1
E01002890,London,3652.533806746784,0.010931195875746359,1
E01032803,London,3653.4797576767132,0.02222793924911703,1
E01004695,London,3655.6456860661783,0.02182096750813647,1
E01004582,London,3656.985646291933,0.016416178332809686,1
E01002911,London,3659.355322473542,0.013857449860818225,1
E01002710,London,3679.242766223761,0.01194566956589773,1
E01002836,London,3691.0293682776937,0.018537429279102235,1
E01002888,London,3696.142721998895,0.025589541700261412,1
E01003184,London,3707.4394457301287,0.02546337300485599,1
E01004703,London,3708.1733636465456,0.010494999348527954,1
E01003923,London,3709.549957303993,0.015144145335452257,1
E01003926,London,3712.0218648020136,0.013104775193447075,1
E01003941,London,3723.4267501792056,0.020574029276801024,1
E01004563,London,3724.6687219893747,0.013291433018381463,1
E01002826,London,3741.3869154335725,0.006961272220402802,1
E01002694,London,3752.317123514525,0.021990606531205815,1
E01002702,London,3762.042879432515,0.017476486805574135,1
E01003972,London,3774.1775825593627,0.02291355532523664,1
E01003961,London,3776.5818654384516,0.01725167612874167,1
E01003092,London,3778.8330153284433,0.011563169665842596,1
E01002889,London,3781.098494125909,0.010578774751114933,1
E01003186,London,3790.1482249861124,0.010798681084409723,1
E01002895,London,3794.416538470344,0.012212395010456522,1
E01004729,London,3797.450508357806,0.027030767651622142,1
E01003128,London,3808.6134062101564,0.01728439021337828,1
E01000863,London,3813.2633522781075,0.009076845292750848,1
E01002704,London,3821.0045990739327,0.006703806928625595,1
E01002803,London,3822.797323417373,0.012393319006421105,1
E01002709,London,3826.602659258075,0.022020265338209763,1
E01002840,London,3838.806535740093,0.015621695526641603,1
E01032646,London,3839.185857228826,0.012924420104424851,1
E01002839,London,3842.635416334239,0.023398675425323878,1
E01004652,London,3843.6617790378086,0.03801516872650629,1
E01000861,London,3843.9121007472595,0.013124033944047653,1
E01004699,London,3851.9174289003413,0.019400370110630023,1
E01004027,London,3855.870060535212,0.00721633217558014,1
E01002824,London,3859.9856897281425,0.009500594178203866,1
E01000862,London,3864.1393971418843,0.009963926334150237,1
E01002696,London,3865.2690879151814,0.012722860788373362,1
E01003187,London,3872.016731486694,0.010166559926780058,1
E01004757,London,3873.1132617593903,0.01319071790333999,1
E01003091,London,3884.1098502898117,0.021093870378790264,1
E01004724,London,3888.213550303446,0.02191414051689816,1
E01003127,London,3892.0909499446457,0.013065256700565818,1
E01003967,London,3895.0055743328185,0.026353691061064635,1
E01004656,London,3897.9917605602595,0.013872003624349354,1
E01004583,London,3909.6947713750915,0.012506555641436478,1
E01002898,London,3912.70335701133,0.012176829626979895,1
E01004705,London,3914.6799544488827,0.021501914735245632,1
E01004693,London,3929.3763580540885,0.016866431190921707,1
E01004726,London,3930.477861478794,0.009718569189475059,1
