lsoa,ttwa_code,ttwa_name,change_in_id_share_in_ttwa
S01008011,S22000069,Kilmarnock and Irvine,-0.0010334691596794966
S01008012,S22000069,Kilmarnock and Irvine,0.0015244632096904692
S01008013,S22000069,Kilmarnock and Irvine,8.846779737939434e-5
S01008014,S22000069,Kilmarnock and Irvine,1.868861228208605e-4
S01008015,S22000069,Kilmarnock and Irvine,-2.532103614860757e-4
S01008016,S22000069,Kilmarnock and Irvine,1.94228389422923e-4
S01008017,S22000069,Kilmarnock and Irvine,1.305124122177163e-4
S01008018,S22000069,Kilmarnock and Irvine,1.2553628806745822e-5
S01008019,S22000069,Kilmarnock and Irvine,-0.0012818364118730803
S01008020,S22000069,Kilmarnock and Irvine,2.516294927079831e-4
S01008021,S22000069,Kilmarnock and Irvine,-2.939499854751714e-4
S01008022,S22000069,Kilmarnock and Irvine,4.026570740335545e-6
S01008023,S22000069,Kilmarnock and Irvine,-9.584440948501077e-5
S01008024,S22000069,Kilmarnock and Irvine,-2.2360089630806497e-4
S01008025,S22000069,Kilmarnock and Irvine,-7.819603331915343e-4
S01008026,S22000069,Kilmarnock and Irvine,-3.1929592161997807e-4
S01008027,S22000069,Kilmarnock and Irvine,-3.9310837552224316e-4
S01008028,S22000069,Kilmarnock and Irvine,-3.3222765155224753e-4
S01008029,S22000069,Kilmarnock and Irvine,0.0012783875434144744
S01008030,S22000069,Kilmarnock and Irvine,0.002707856821161681
S01008031,S22000069,Kilmarnock and Irvine,0.0014173459876135309
S01008032,S22000069,Kilmarnock and Irvine,6.233811851238699e-4
S01008033,S22000065,Glasgow,-1.5998164774975638e-5
S01008034,S22000065,Glasgow,5.740372511123357e-8
S01008035,S22000065,Glasgow,1.2212953205648053e-4
S01008036,S22000065,Glasgow,1.2608329047279928e-5
S01008037,S22000065,Glasgow,3.0594386170863417e-4
S01008038,S22000065,Glasgow,8.862541385760416e-5
S01008039,S22000065,Glasgow,5.18600201403155e-5
S01008040,S22000065,Glasgow,6.071220511214206e-5
S01008041,S22000065,Glasgow,-4.969909513583026e-5
S01008042,S22000065,Glasgow,6.834127776890949e-5
S01008043,S22000065,Glasgow,5.614192073776742e-5
S01008044,S22000065,Glasgow,-3.141902680013154e-5
S01008045,S22000065,Glasgow,3.78871831281246e-5
S01008046,S22000065,Glasgow,1.9734086010879458e-4
S01008047,S22000065,Glasgow,1.8912493570919885e-5
S01008048,S22000065,Glasgow,1.578710932093302e-5
S01008049,S22000065,Glasgow,1.255493302361368e-5
S01008050,S22000065,Glasgow,-3.253035083859405e-5
S01008051,S22000065,Glasgow,5.943070054415252e-6
S01008052,S22000065,Glasgow,1.1283420914152444e-5
S01008053,S22000065,Glasgow,-1.8474332190114656e-5
S01008054,S22000065,Glasgow,-6.78173099907755e-5
S01008055,S22000065,Glasgow,8.039336633297294e-5
S01008056,S22000065,Glasgow,2.330772452061329e-5
S01008057,S22000065,Glasgow,-2.310080206496721e-5
S01008058,S22000065,Glasgow,4.428933973647844e-5
S01008059,S22000065,Glasgow,4.810387606486215e-5
S01008060,S22000065,Glasgow,2.0361793676616945e-5
S01008061,S22000065,Glasgow,8.481753916823939e-5
S01008062,S22000065,Glasgow,1.6686514674485358e-5
S01008063,S22000065,Glasgow,1.4937769171537467e-5
S01008064,S22000065,Glasgow,8.284938063648497e-5
S01008065,S22000065,Glasgow,-4.106091061110722e-5
S01008066,S22000065,Glasgow,1.2131095653793273e-5
S01008067,S22000065,Glasgow,3.798517521283846e-5
S01008068,S22000065,Glasgow,4.298479076696464e-5
S01008069,S22000065,Glasgow,-5.035411652555273e-5
S01008070,S22000065,Glasgow,1.9342378342252677e-4
S01008071,S22000065,Glasgow,3.983738194360942e-5
S01008072,S22000065,Glasgow,8.64358273075537e-5
S01008073,S22000065,Glasgow,-2.1722497908173526e-5
S01008074,S22000065,Glasgow,8.227451494931692e-5
S01008075,S22000065,Glasgow,4.810387606486215e-5
S01008076,S22000065,Glasgow,-9.908447576868187e-6
S01008077,S22000065,Glasgow,7.945701626816697e-6
S01008078,S22000065,Glasgow,8.608905127770063e-5
S01008079,S22000065,Glasgow,6.452674144052578e-5
S01008080,S22000065,Glasgow,5.4513583578518515e-5
S01008081,S22000065,Glasgow,-1.2927206320498068e-4
S01008082,S22000065,Glasgow,6.643400960471764e-5
S01008083,S22000065,Glasgow,-2.849674365327773e-5
S01008084,S22000065,Glasgow,1.234368050260538e-4
S01008085,S22000065,Glasgow,5.1280990928760526e-5
S01008086,S22000065,Glasgow,-1.2771847937788008e-5
S01008087,S22000065,Glasgow,3.5335358946583516e-5
S01008088,S22000065,Glasgow,-4.134912470381112e-6
S01008089,S22000065,Glasgow,-3.7828734313787894e-5
S01008090,S22000065,Glasgow,8.343923501144567e-5
S01008091,S22000065,Glasgow,-7.131147017716183e-5
S01008092,S22000065,Glasgow,3.274773866661338e-5
S01008093,S22000065,Glasgow,1.0752791496999569e-5
S01008094,S22000065,Glasgow,-4.842425220685954e-5
S01008095,S22000065,Glasgow,8.687231770699102e-5
S01008096,S22000065,Glasgow,6.569146150265458e-5
S01008097,S22000065,Glasgow,4.0314615337096036e-5
S01008098,S22000065,Glasgow,1.1146589744325917e-4
S01008099,S22000065,Glasgow,-8.789452362382419e-5
S01008100,S22000065,Glasgow,2.032767532135354e-4
S01008101,S22000065,Glasgow,-8.582326365527915e-5
S01008102,S22000065,Glasgow,-1.4824294902883087e-4
S01008103,S22000065,Glasgow,1.7879514887714242e-4
S01008104,S22000065,Glasgow,-5.7177972180127144e-5
S01008105,S22000065,Glasgow,2.773298430164921e-4
S01008106,S22000065,Glasgow,9.500110010146829e-5
S01008107,S22000065,Glasgow,-4.265948108388777e-4
S01008108,S22000065,Glasgow,3.206575637939747e-5
S01008109,S22000065,Glasgow,-1.4850962041261577e-6
S01008110,S22000065,Glasgow,-1.9411918078750387e-4
S01008111,S22000065,Glasgow,-4.228027575421827e-5
S01008112,S22000065,Glasgow,4.317551758338382e-5
S01008113,S22000065,Glasgow,6.66450955847505e-5
S01008114,S22000065,Glasgow,5.853247006735138e-5
S01008115,S22000065,Glasgow,1.2391403841954037e-4
S01008116,S22000065,Glasgow,-2.6698011833118165e-7
S01008117,S22000065,Glasgow,1.4696144446084137e-4
S01008118,S22000065,Glasgow,1.381940516298009e-4
S01008119,S22000065,Glasgow,1.3534109621865943e-5
S01008120,S22000065,Glasgow,6.68561815647833e-5
S01008121,S22000065,Glasgow,-2.6498162662549408e-6
S01008122,S22000065,Glasgow,-2.1140137877109135e-5
S01008123,S22000065,Glasgow,3.189209666923136e-5
S01008124,S22000065,Glasgow,2.4372406404690387e-5
S01008125,S22000065,Glasgow,1.631607332833117e-5
S01008126,S22000065,Glasgow,2.5685979207605567e-5
S01008127,S22000065,Glasgow,2.7866474360814792e-5
S01008128,S22000065,Glasgow,-5.565363593525017e-6
S01008129,S22000065,Glasgow,1.331910805893432e-4
S01008130,S22000065,Glasgow,1.8814680360592457e-4
S01008131,S22000065,Glasgow,4.4172867730265554e-4
S01008132,S22000065,Glasgow,-1.5154684085711849e-5
S01008133,S22000065,Glasgow,1.3332761743936773e-4
S01008134,S22000065,Glasgow,1.2834836104885523e-4
S01008135,S22000065,Glasgow,-3.526501210311087e-5
S01008136,S22000065,Glasgow,7.769646453580634e-5
S01008137,S22000065,Glasgow,2.2980333075343028e-4
S01008138,S22000065,Glasgow,-8.519861855452063e-5
S01008139,S22000065,Glasgow,9.651313958392927e-5
S01008140,S22000065,Glasgow,-3.3955712170834543e-4
S01008141,S22000065,Glasgow,-7.719346274073611e-5
S01008142,S22000065,Glasgow,2.0130609656714894e-5
S01008143,S22000065,Glasgow,3.537527170243767e-4
S01008144,S22000065,Glasgow,1.813251919899011e-5
S01008145,S22000065,Glasgow,-1.1622589477296814e-5
S01008146,S22000065,Glasgow,-3.1989708380609816e-4
S01008147,S22000065,Glasgow,-2.236325019216827e-5
S01008148,S22000065,Glasgow,2.0233654532099236e-5
S01008149,S22000065,Glasgow,7.629341180558498e-5
S01008150,S22000065,Glasgow,1.07410322232127e-4
S01008151,S22000065,Glasgow,1.5967156932618956e-4
S01008152,S22000065,Glasgow,1.1029118492260218e-4
S01008153,S22000065,Glasgow,-2.320759411229969e-5
S01008154,S22000065,Glasgow,-1.096704175556639e-4
S01008155,S22000065,Glasgow,1.478162713725046e-4
S01008156,S22000065,Glasgow,1.6883746880099468e-4
S01008157,S22000065,Glasgow,-9.43454500289102e-6
S01008158,S22000065,Glasgow,-2.7951809892080054e-5
S01008159,S22000065,Glasgow,2.544960210698558e-4
S01008160,S22000065,Glasgow,2.5103765698189886e-4
S01008161,S22000065,Glasgow,5.89425288644476e-5
S01008162,S22000065,Glasgow,-7.389684922201644e-6
S01008163,S22000059,Edinburgh,2.1633229772560444e-4
S01008164,S22000059,Edinburgh,2.2699235771991995e-4
S01008165,S22000059,Edinburgh,-0.001360735492301416
S01008166,S22000059,Edinburgh,-6.781934022058601e-4
S01008167,S22000059,Edinburgh,4.1310861621094547e-4
S01008168,S22000059,Edinburgh,4.034452844837444e-4
S01008169,S22000059,Edinburgh,-1.9818753435969978e-4
S01008170,S22000059,Edinburgh,-2.563532768903021e-4
S01008171,S22000059,Edinburgh,3.445977700040413e-4
S01008172,S22000059,Edinburgh,2.7456496041521246e-4
S01008173,S22000059,Edinburgh,2.732479535450235e-4
S01008174,S22000059,Edinburgh,-1.0340749958746723e-4
S01008175,S22000059,Edinburgh,4.6095240456617195e-6
S01008176,S22000059,Edinburgh,-3.3141433835477674e-4
S01008177,S22000059,Edinburgh,-1.5325101280508758e-4
S01008178,S22000059,Edinburgh,4.225882102852264e-4
S01008179,S22000059,Edinburgh,6.461886340098917e-5
S01008180,S22000059,Edinburgh,-2.3655883269663224e-5
S01008181,S22000059,Edinburgh,-1.2193218649953687e-4
S01008182,S22000059,Edinburgh,5.875273027829543e-4
S01008183,S22000059,Edinburgh,2.339982224418641e-4
S01008184,S22000059,Edinburgh,5.578617201080461e-4
S01008185,S22000059,Edinburgh,4.385908808360523e-4
S01008186,S22000059,Edinburgh,6.626066799781193e-4
S01008187,S22000059,Edinburgh,0.0010385402020379627
S01008188,S22000059,Edinburgh,0.0012463874259932503
S01008189,S22000059,Edinburgh,1.375965875763407e-4
S01008190,S22000059,Edinburgh,7.117642513053218e-4
S01008191,S22000059,Edinburgh,-2.587361930355865e-4
S01008192,S22000059,Edinburgh,0.00110738289517242
S01008193,S22000059,Edinburgh,1.6628710062611767e-4
S01008194,S22000059,Edinburgh,-3.3203756516821743e-4
S01008195,S22000059,Edinburgh,5.514685343537588e-4
S01008196,S22000059,Edinburgh,4.6348918790015104e-4
S01008197,S22000059,Edinburgh,-9.853794077282875e-4
S01008198,S22000059,Edinburgh,1.5872072416771017e-4
S01008199,S22000059,Edinburgh,-6.884557949210475e-4
S01008200,S22000059,Edinburgh,-1.163659085594345e-4
S01008201,S22000059,Edinburgh,1.8369575198928876e-4
S01008202,S22000059,Edinburgh,-8.067095590886435e-5
S01008203,S22000059,Edinburgh,8.076053744343816e-4
S01008204,S22000059,Edinburgh,2.88132406223223e-4
S01008205,S22000059,Edinburgh,6.343868765396271e-5
S01008206,S22000059,Edinburgh,-3.196153012182544e-4
S01008207,S22000059,Edinburgh,2.103437642933519e-4
S01008208,S22000059,Edinburgh,-5.407152948812795e-4
S01008209,S22000059,Edinburgh,-0.0013004434031158424
S01008210,S22000059,Edinburgh,-2.6056255207002966e-4
S01008211,S22000059,Edinburgh,4.6296181510361483e-4
S01008212,S22000059,Edinburgh,4.964261217775388e-5
S01008213,S22000059,Edinburgh,-1.863522162609617e-4
S01008214,S22000059,Edinburgh,5.182679140781023e-4
S01008215,S22000059,Edinburgh,-5.62261511261237e-5
S01008216,S22000059,Edinburgh,-9.376833368572064e-5
S01008217,S22000059,Edinburgh,-2.5806383702796576e-4
S01008218,S22000059,Edinburgh,8.24483802758715e-4
S01008219,S22000059,Edinburgh,6.583384508983643e-4
S01008220,S22000059,Edinburgh,4.044986049556655e-4
S01008221,S22000059,Edinburgh,6.262229351948296e-4
S01008222,S22000059,Edinburgh,5.486702510348947e-4
S01008223,S22000059,Edinburgh,3.750156075899339e-4
S01008224,S22000059,Edinburgh,4.0893388357478435e-4
S01008225,S22000059,Edinburgh,3.1141550059978764e-4
S01008226,S22000059,Edinburgh,9.753709012668718e-4
S01008227,S22000059,Edinburgh,6.915291656073878e-4
S01008228,S22000059,Edinburgh,-2.2362928730113962e-4
S01008229,S22000059,Edinburgh,6.425369278263682e-5
S01008230,S22000059,Edinburgh,3.194415468537251e-4
S01008231,S22000059,Edinburgh,-7.164603660804064e-4
S01008232,S22000059,Edinburgh,-1.5315444622760745e-4
S01008233,S22000059,Edinburgh,-6.408832740694239e-4
S01008234,S22000059,Edinburgh,9.484263759790113e-4
S01008235,S22000059,Edinburgh,4.534192157793482e-4
S01008236,S22000059,Edinburgh,7.083723173100671e-4
S01008237,S22000059,Edinburgh,4.52564016386416e-4
S01008238,S22000059,Edinburgh,7.361737794664085e-4
S01008239,S22000059,Edinburgh,9.731965573220241e-4
S01008240,S22000059,Edinburgh,-2.1726811347196032e-4
S01008241,S22000059,Edinburgh,-3.186216410068211e-5
S01008242,S22000059,Edinburgh,1.0983862658527186e-4
S01008243,S22000059,Edinburgh,2.4723022337873194e-4
S01008244,S22000059,Edinburgh,9.143470808641561e-5
S01008245,S22000059,Edinburgh,-3.751887890487797e-5
S01008246,S22000059,Edinburgh,-1.6315600278682884e-4
S01008247,S22000059,Edinburgh,-1.6350342967221725e-5
S01008248,S22000059,Edinburgh,3.7640705616953944e-4
S01008249,S22000059,Edinburgh,1.0923461368353589e-4
S01008250,S22000059,Edinburgh,3.6162211703545796e-4
S01008251,S22000059,Edinburgh,-1.1248971655562798e-4
S01008252,S22000059,Edinburgh,8.941408587426951e-5
S01008253,S22000059,Edinburgh,1.6872228072693134e-4
S01008254,S22000059,Edinburgh,1.1845356505052278e-4
S01008255,S22000059,Edinburgh,4.3232893068848163e-4
S01008256,S22000059,Edinburgh,6.671485010227749e-4
S01008257,S22000059,Edinburgh,1.573388645388174e-4
S01008258,S22000059,Edinburgh,1.7639299164772519e-4
S01008259,S22000059,Edinburgh,4.297198325358008e-4
S01008260,S22000059,Edinburgh,-4.286651207215065e-5
S01008261,S22000059,Edinburgh,0.0012688179513276002
S01008262,S22000059,Edinburgh,2.89929685911519e-4
S01008263,S22000059,Edinburgh,-2.850881892863656e-4
S01008264,S22000059,Edinburgh,-6.642782393394523e-4
S01008265,S22000059,Edinburgh,1.487191676084889e-5
S01008266,S22000059,Edinburgh,-1.0949544983950181e-4
S01008267,S22000059,Edinburgh,2.099460970142233e-4
S01008268,S22000059,Edinburgh,-1.2949856295794428e-4
S01008269,S22000059,Edinburgh,1.9131707563976733e-4
S01008270,S22000059,Edinburgh,-4.736393377051965e-5
S01008271,S22000059,Edinburgh,7.3348577707952e-5
S01008272,S22000059,Edinburgh,5.192129058498806e-5
S01008273,S22000059,Edinburgh,-1.1137011820385216e-4
S01008274,S22000059,Edinburgh,2.792840528322753e-5
S01008275,S22000059,Edinburgh,3.5796934688423724e-4
S01008276,S22000059,Edinburgh,6.394485933679421e-5
S01008277,S22000059,Edinburgh,2.134000335258797e-4
S01008278,S22000059,Edinburgh,3.652770151220722e-6
S01008279,S22000059,Edinburgh,9.923305712431461e-5
S01008280,S22000059,Edinburgh,1.4428364345836324e-4
S01008281,S22000059,Edinburgh,2.804209380877553e-4
S01008282,S22000059,Edinburgh,-2.029013928677478e-4
S01008283,S22000059,Edinburgh,-5.268001320148715e-4
S01008284,S22000059,Edinburgh,-1.0653840397808383e-4
S01008285,S22000059,Edinburgh,1.069747429769622e-5
S01008286,S22000059,Edinburgh,4.6031158817356045e-4
S01008287,S22000059,Edinburgh,5.608087372355833e-4
S01008288,S22000059,Edinburgh,3.312889082008224e-4
S01008289,S22000059,Edinburgh,-1.7085279732321915e-4
S01008290,S22000059,Edinburgh,-1.8326345036765758e-4
S01008291,S22000059,Edinburgh,-1.7906431426934725e-4
S01008292,S22000059,Edinburgh,1.8750780379496695e-4
S01008293,S22000059,Edinburgh,-5.488936728874802e-4
S01008294,S22000059,Edinburgh,4.15021833826819e-4
S01008295,S22000065,Glasgow,2.5957540786868203e-5
S01008296,S22000065,Glasgow,6.685285074527387e-5
S01008297,S22000065,Glasgow,-1.1756647033076256e-4
S01008298,S22000065,Glasgow,1.848532538159005e-5
S01008299,S22000065,Glasgow,5.9906268527884585e-5
S01008300,S22000065,Glasgow,2.134972498836273e-4
S01008301,S22000065,Glasgow,1.2624722571574607e-4
S01008302,S22000065,Glasgow,-7.312443686718171e-6
S01008303,S22000065,Glasgow,-5.5155584919829324e-5
S01008304,S22000065,Glasgow,-7.79360108427992e-5
S01008305,S22000065,Glasgow,6.834127776890949e-5
S01008306,S22000065,Glasgow,5.191841239324587e-5
S01008307,S22000065,Glasgow,-3.236248130042063e-5
S01008308,S22000065,Glasgow,7.468884585768733e-6
S01008309,S22000065,Glasgow,3.3508184817891023e-4
S01008310,S22000065,Glasgow,1.4102105964433663e-4
S01008311,S22000065,Glasgow,-2.0307690874934683e-4
S01008312,S22000065,Glasgow,-4.959750582211483e-4
S01008313,S22000065,Glasgow,1.6151669806550287e-4
S01008314,S22000065,Glasgow,1.8108428219447067e-6
S01008315,S22000065,Glasgow,3.907080048532073e-4
S01008316,S22000065,Glasgow,2.5254084364426544e-4
S01008317,S22000065,Glasgow,-1.6297712656423177e-4
S01008318,S22000065,Glasgow,1.0600607683975061e-4
S01008319,S22000065,Glasgow,2.0353873710260233e-4
S01008320,S22000065,Glasgow,1.378472755999478e-4
S01008321,S22000065,Glasgow,9.905116757358753e-6
S01008322,S22000065,Glasgow,3.829974955419853e-4
S01008323,S22000065,Glasgow,-7.85514732459271e-6
S01008324,S22000065,Glasgow,3.5699138653718754e-5
S01008325,S22000065,Glasgow,-2.8830933606316476e-5
S01008326,S22000065,Glasgow,4.580524320981613e-4
S01008327,S22000065,Glasgow,4.682237149687251e-5
S01008328,S22000065,Glasgow,2.1030538754245525e-4
S01008329,S22000065,Glasgow,3.5690127261197788e-6
S01008330,S22000065,Glasgow,1.6991708317946452e-6
S01008331,S22000065,Glasgow,2.303692304976916e-5
S01008332,S22000065,Glasgow,1.25978460557481e-5
S01008333,S22000065,Glasgow,2.1005648572090726e-4
S01008334,S22000065,Glasgow,3.183786794068777e-5
S01008335,S22000065,Glasgow,7.305105592645875e-5
S01008336,S22000065,Glasgow,1.9267748814851552e-4
S01008337,S22000065,Glasgow,6.420636529852838e-5
S01008338,S22000065,Glasgow,1.2448140976281227e-5
S01008339,S22000065,Glasgow,2.389174996143237e-5
S01008340,S22000065,Glasgow,1.5649778528180065e-4
S01008341,S22000065,Glasgow,2.57923441629939e-5
S01008342,S22000065,Glasgow,9.064113947888328e-5
S01008343,S22000065,Glasgow,-8.704643253174468e-5
S01008344,S22000065,Glasgow,4.179971154122218e-5
S01008345,S22000065,Glasgow,9.982138205988201e-5
S01008346,S22000065,Glasgow,7.835443563091675e-5
S01008347,S22000065,Glasgow,1.0604187293817969e-4
S01008348,S22000065,Glasgow,2.003649530582134e-4
S01008349,S22000065,Glasgow,-3.1841198760197193e-5
S01008350,S22000065,Glasgow,4.434322629314823e-6
S01008351,S22000065,Glasgow,9.09627646781967e-5
S01008352,S22000065,Glasgow,-4.842425220685954e-5
S01008353,S22000065,Glasgow,-1.0431738899948782e-4
S01008354,S22000065,Glasgow,1.7700765386644685e-4
S01008355,S22000065,Glasgow,8.797372328739128e-5
S01008356,S22000065,Glasgow,6.378419333846272e-5
S01008357,S22000065,Glasgow,3.9910409405349455e-5
S01008358,S22000065,Glasgow,7.077417912099013e-5
S01008359,S22000065,Glasgow,8.846400559193565e-5
S01008360,S22000065,Glasgow,9.556699984572951e-6
S01008361,S22000065,Glasgow,3.284573075132729e-5
S01008362,S22000065,Glasgow,9.53600773900835e-5
S01008363,S22000065,Glasgow,6.701636963578206e-5
S01008364,S22000065,Glasgow,7.724186253513818e-5
S01008365,S22000065,Glasgow,-1.008279163078194e-6
S01008366,S22000065,Glasgow,1.4421251761442865e-4
S01008367,S22000065,Glasgow,9.14320873753484e-5
S01008368,S22000065,Glasgow,6.261780786657919e-5
S01008369,S22000065,Glasgow,9.16132414294108e-5
S01008370,S22000065,Glasgow,-2.1882685979172234e-5
S01008371,S22000065,Glasgow,-1.5599487438595872e-6
S01008372,S22000065,Glasgow,6.39443814094614e-5
S01008373,S22000065,Glasgow,4.6079823394809506e-6
S01008374,S22000065,Glasgow,2.7995213457218e-6
S01008375,S22000065,Glasgow,-3.1841198760197193e-5
S01008376,S22000065,Glasgow,-9.515981657345627e-6
S01008377,S22000065,Glasgow,-5.7272690006738016e-5
S01008378,S22000065,Glasgow,4.4713177106298855e-5
S01008379,S22000065,Glasgow,1.2608329047279928e-5
S01008380,S22000065,Glasgow,4.979256390512493e-6
S01008381,S22000065,Glasgow,-2.60138512776052e-5
S01008382,S22000065,Glasgow,1.6187824764931514e-5
S01008383,S22000065,Glasgow,-2.6498162662549475e-6
S01008384,S22000065,Glasgow,1.6102489233666263e-5
S01008385,S22000065,Glasgow,3.4170638884454746e-5
S01008386,S22000065,Glasgow,1.6152550894267423e-5
S01008387,S22000065,Glasgow,2.3581856810966825e-5
S01008388,S22000065,Glasgow,2.5216658094559855e-5
S01008389,S22000065,Glasgow,-3.8737648297471105e-6
S01008390,S22000065,Glasgow,-2.946445843457313e-5
S01008391,S22000065,Glasgow,8.608905127770063e-5
S01008392,S22000065,Glasgow,3.782498714183977e-5
S01008393,S22000065,Glasgow,7.415488562102527e-6
S01008394,S22000065,Glasgow,-3.0305204647036888e-5
S01008395,S22000065,Glasgow,4.352643247080169e-5
S01008396,S22000065,Glasgow,-3.9630459487963315e-5
S01008397,S22000065,Glasgow,7.220921012095945e-5
S01008398,S22000065,Glasgow,5.6103390067783766e-5
S01008399,S22000065,Glasgow,5.689766878375835e-5
S01008400,S22000065,Glasgow,8.465860015455674e-5
S01008401,S22000065,Glasgow,3.0195914485072335e-5
S01008402,S22000065,Glasgow,2.3011880002218655e-5
S01008403,S22000065,Glasgow,-1.16359470126368e-6
S01008404,S22000065,Glasgow,-2.2225813412573515e-5
S01008405,S22000065,Glasgow,2.9579875874548053e-5
S01008406,S22000065,Glasgow,1.1646937015120066e-4
S01008407,S22000065,Glasgow,1.302182029431804e-4
S01008408,S22000065,Glasgow,-7.578174747733293e-6
S01008409,S22000065,Glasgow,2.2299287237735924e-4
S01008410,S22000065,Glasgow,1.2142441022428412e-4
S01008411,S22000065,Glasgow,-5.6744142351778515e-5
S01008412,S22000065,Glasgow,-5.139444461511189e-5
S01008413,S22000065,Glasgow,-1.9151433058462646e-5
S01008414,S22000065,Glasgow,-9.801322447584786e-5
S01008415,S22000065,Glasgow,1.4091926382626843e-4
S01008416,S22000065,Glasgow,2.2460012356316744e-4
S01008417,S22000059,Edinburgh,3.816252301539005e-4
S01008418,S22000059,Edinburgh,6.461886340098917e-5
S01008419,S22000059,Edinburgh,-3.2970393956891224e-4
S01008420,S22000059,Edinburgh,-1.816806896988984e-4
S01008421,S22000059,Edinburgh,9.484873535804399e-4
S01008422,S22000059,Edinburgh,-5.406356540540508e-4
S01008423,S22000059,Edinburgh,1.8861688944167077e-5
S01008424,S22000059,Edinburgh,-8.089095552142112e-5
S01008425,S22000059,Edinburgh,5.205170866297114e-5
S01008426,S22000059,Edinburgh,9.177101512829351e-5
S01008427,S22000059,Edinburgh,-2.0551052822209638e-4
S01008428,S22000059,Edinburgh,2.2432520503961467e-4
S01008429,S22000059,Edinburgh,-5.663931903435274e-5
S01008430,S22000059,Edinburgh,3.3984090213014505e-4
S01008431,S22000059,Edinburgh,2.848950561314055e-4
S01008432,S22000059,Edinburgh,5.586098050777146e-5
S01008433,S22000059,Edinburgh,-9.584112312905984e-5
S01008434,S22000059,Edinburgh,-8.783966508814334e-6
S01008435,S22000059,Edinburgh,-1.504703623898978e-4
S01008436,S22000059,Edinburgh,1.3877891654824934e-4
S01008437,S22000059,Edinburgh,4.4278748250449257e-5
S01008438,S22000059,Edinburgh,-1.4387767098333556e-4
S01008439,S22000059,Edinburgh,2.4238594679270087e-4
S01008440,S22000059,Edinburgh,8.695282215785908e-5
S01008441,S22000059,Edinburgh,-1.6507589784133734e-4
S01008442,S22000059,Edinburgh,-1.2471047457979112e-4
S01008443,S22000059,Edinburgh,-9.70587131794667e-5
S01008444,S22000059,Edinburgh,6.583645345139609e-5
S01008445,S22000059,Edinburgh,4.565439005734573e-4
S01008446,S22000059,Edinburgh,-2.4064649098168975e-4
S01008447,S22000059,Edinburgh,-2.2438293219256307e-5
S01008448,S22000059,Edinburgh,2.812507488553105e-4
S01008449,S22000059,Edinburgh,-6.464598950191489e-4
S01008450,S22000059,Edinburgh,-0.0028375760570063
S01008451,S22000059,Edinburgh,3.151656532840003e-4
S01008452,S22000059,Edinburgh,-4.013186918437883e-4
S01008453,S22000059,Edinburgh,-0.003643007087495834
S01008454,S22000059,Edinburgh,6.253247615767617e-4
S01008455,S22000059,Edinburgh,7.115035118736924e-4
S01008456,S22000059,Edinburgh,0.0010036364053065327
S01008457,S22000059,Edinburgh,-3.3149536916244433e-4
S01008458,S22000059,Edinburgh,3.039957905497507e-4
S01008459,S22000059,Edinburgh,4.810867849066097e-4
S01008460,S22000059,Edinburgh,1.3619574349469504e-4
S01008461,S22000059,Edinburgh,-1.4909545807035088e-4
S01008462,S22000059,Edinburgh,3.3474854519708296e-4
S01008463,S22000059,Edinburgh,-3.0196020456551946e-4
S01008464,S22000059,Edinburgh,2.920363268553612e-4
S01008465,S22000059,Edinburgh,2.9170778769838925e-4
S01008466,S22000059,Edinburgh,7.61772034101428e-4
S01008467,S22000059,Edinburgh,5.119501289283027e-4
S01008468,S22000059,Edinburgh,-0.0016677945546969579
S01008469,S22000059,Edinburgh,-0.0017981582050441108
S01008470,S22000059,Edinburgh,-4.021281019099946e-4
S01008471,S22000059,Edinburgh,-7.6359788719319e-4
S01008472,S22000059,Edinburgh,1.431283014553652e-4
S01008473,S22000059,Edinburgh,-5.9313421616852616e-5
S01008474,S22000059,Edinburgh,6.220893292750861e-4
S01008475,S22000059,Edinburgh,-1.8176747387699298e-4
S01008476,S22000059,Edinburgh,-1.7489682170838874e-4
S01008477,S22000059,Edinburgh,6.930656463413854e-4
S01008478,S22000059,Edinburgh,6.919176398804587e-4
S01008479,S22000059,Edinburgh,2.2357156014819095e-4
S01008480,S22000059,Edinburgh,-0.0010961199212142318
S01008481,S22000059,Edinburgh,7.675991481974963e-4
S01008482,S22000059,Edinburgh,8.805880183094346e-6
S01008483,S22000059,Edinburgh,1.4027220313177213e-4
S01008484,S22000059,Edinburgh,2.2573699221268033e-5
S01008485,S22000059,Edinburgh,3.403144362398411e-4
S01008486,S22000059,Edinburgh,6.586253706699267e-4
S01008487,S22000059,Edinburgh,-7.029703089484502e-4
S01008488,S22000059,Edinburgh,3.064830560380892e-4
S01008489,S22000059,Edinburgh,-6.6358125763328e-5
S01008490,S22000059,Edinburgh,3.826689839961093e-4
S01008491,S22000059,Edinburgh,2.7203321373691844e-4
S01008492,S22000059,Edinburgh,6.122703580250413e-4
S01008493,S22000059,Edinburgh,9.371300210079224e-4
S01008494,S22000059,Edinburgh,8.29782734773336e-4
S01008495,S22000059,Edinburgh,3.53266819063973e-4
S01008496,S22000059,Edinburgh,3.593120059351457e-5
S01008497,S22000059,Edinburgh,2.3432676159883573e-4
S01008498,S22000059,Edinburgh,1.2506328433882562e-4
S01008499,S22000059,Edinburgh,7.262022471756944e-5
S01008500,S22000059,Edinburgh,-3.2831104012426586e-5
S01008501,S22000059,Edinburgh,-0.0010529262599655483
