dz_2011,year,pop_total,pop_workingage,pop_incomedeprived,simd_score
S01012398,2012,754.727272727273,501.636363636364,62.2727272727273,14.1352920496614
S01012399,2004,639.75,373.5,59,11.56020019565
S01012399,2006,640,375,60,15.45481457925
S01012399,2009,608.5,348.5,53.75,15.2452689805512
S01012399,2012,569,332.25,53.75,15.2472858533821
S01012400,2004,637,375.111111111111,65.4444444444444,13.4815254874444
S01012400,2006,612.777777777778,372,80.2222222222222,21.8209474214444
S01012400,2009,613.666666666667,373.555555555556,73.3333333333333,20.998738514621
S01012400,2012,603.444444444444,377.222222222222,55.5555555555556,16.8342928137263
S01012401,2004,751.666666666667,532.555555555556,64.1111111111111,15.3469492949778
S01012401,2006,722.555555555556,504.111111111111,76.1111111111111,20.8610920013333
S01012401,2009,706.555555555556,475.555555555556,71.6666666666667,21.8660831029242
S01012401,2012,703.555555555556,458.666666666667,41.1111111111111,18.4700418118564
S01012402,2004,609,423,36,12.035958913
S01012402,2006,629,434,26,10.072690337
S01012402,2009,621,419,25,10.7367519876965
S01012402,2012,717,474,30,9.18898852876008
S01012403,2004,983,626,50,11.664821765
S01012403,2006,945,617,88,14.512629309
S01012403,2009,933,613,65,12.0854252575262
S01012403,2012,984,650,45,11.0461542101848
S01012404,2004,806.076923076923,509.307692307692,52.7692307692308,10.2001927614923
S01012404,2006,822.230769230769,517.076923076923,79.2307692307692,13.7282764288923
S01012404,2009,784.076923076923,490.076923076923,68.8461538461539,14.0259557914916
S01012404,2012,788.692307692308,495.692307692308,63.0769230769231,11.8715499261972
S01012405,2004,610,394,8,10.118498197
S01012405,2006,666,424,20,9.4522614995
S01012405,2009,680,441,25,9.29219005916657
S01012405,2012,734,473,10,7.68503727440944
S01012406,2004,620,380.142857142857,31.4285714285714,13.213694497
S01012406,2006,595.142857142857,365.571428571429,36.7142857142857,14.7286319212857
S01012406,2009,604.571428571429,376.857142857143,48.5714285714286,16.0135960512852
S01012406,2012,636.285714285714,394.285714285714,40,14.5027608992643
S01012407,2004,697.111111111111,419.666666666667,44.5555555555556,13.0313044041111
S01012407,2006,719.666666666667,440.333333333333,51.8888888888889,13.0183109962222
S01012407,2009,742.222222222222,462.777777777778,44.4444444444444,13.4885834859249
S01012407,2012,771.333333333333,483.888888888889,37.2222222222222,11.7821806989593
S01012408,2004,613.25,367,34,13.116212054
S01012408,2006,652.5,380.5,42.25,12.494482603
S01012408,2009,677.5,388,31.25,12.1203355498031
S01012408,2012,710.75,406.75,26.25,11.0304688983956
S01012409,2004,690,396.875,53.875,14.75302034825
S01012409,2006,720.5,438.5,75.5,17.5499490435
S01012409,2009,714.625,429.25,56.25,14.3948910048354
S01012409,2012,737.625,453.5,45.625,13.1893647724781
S01012410,2004,965,618.833333333333,70,13.1458912871667
S01012410,2006,969.166666666667,614.166666666667,94.6666666666667,15.1875560575
S01012410,2009,950.333333333333,604.166666666667,87.5,15.5838915953047
S01012410,2012,965.5,604.166666666667,62.5,12.4913024832899
S01012411,2004,871.846153846154,534.076923076923,66.4615384615385,15.8648582974615
S01012411,2006,886,539.461538461538,97.9230769230769,19.4644878616154
S01012411,2009,857.846153846154,537.692307692308,93.8461538461538,19.6875437138613
S01012411,2012,876.615384615385,560,85.3846153846154,18.1023389137403
S01012412,2004,681,401,77,19.110204364
S01012412,2006,687,413,73,19.70876816
S01012412,2009,688,430,80,20.1791097113167
S01012412,2012,683,437,55,16.4388569569558
S01012413,2004,940.222222222222,538.888888888889,87.4444444444444,16.5994971851111
S01012413,2006,931,537.555555555556,101.555555555556,18.2277164305556
S01012413,2009,941.111111111111,533.888888888889,116.666666666667,19.6607477338208
S01012413,2012,996.333333333333,569.111111111111,74.4444444444444,17.1666830977005
S01012414,2004,806,490,51,14.231623354
S01012414,2006,795,478,82,16.962894563
S01012414,2009,774,469,90,16.9083626302713
S01012414,2012,799,482,70,16.0856200751035
S01012415,2004,576,337,22.8,10.46507777
S01012415,2006,576,341.2,32.2,10.05620105452
S01012415,2009,582.4,332.8,40,11.2171661841758
S01012415,2012,565.6,333,27,9.62869256994043
S01012416,2004,520,313,18,11.968210762
S01012416,2006,520,310,29,14.877656295
S01012416,2009,564,316,40,14.2278085423532
S01012416,2012,536,297,35,14.4637739106769
S01012417,2004,628,356,84,20.734147226
S01012417,2006,679,390,88,21.604057232
S01012417,2009,686,385,105,23.9683577127339
S01012417,2012,685,388,90,20.4856317753975
S01012418,2004,879,554,105,23.524700492
S01012418,2006,913,566,93,20.099090863
S01012418,2009,922,571,130,18.9770191886021
S01012418,2012,856,497,75,18.1543877920756
S01012419,2004,771.111111111111,449.222222222222,110.111111111111,23.7400977265556
S01012419,2006,779.444444444444,452.888888888889,94.4444444444444,19.7631611994444
S01012419,2009,796.888888888889,446.444444444444,128.888888888889,21.3940276327562
S01012419,2012,798.222222222222,432.444444444444,103.888888888889,20.7101693600535
S01012420,2004,859,523.111111111111,133.444444444444,23.1500989187778
S01012420,2006,841.555555555556,513.666666666667,126.222222222222,21.0036829763333
S01012420,2009,834.888888888889,505.777777777778,138.888888888889,23.3336593240027
S01012420,2012,813.111111111111,482.555555555556,127.222222222222,23.4349178206583
S01012421,2004,806.888888888889,486.555555555556,123.333333333333,22.9870774416667
S01012421,2006,819,504.333333333333,102.111111111111,20.4729877218889
S01012421,2009,796,480.111111111111,115.555555555556,23.8691034469647
S01012421,2012,789,473.222222222222,100,22.2972289084664
S01012422,2004,860.727272727273,530.454545454545,114.636363636364,21.8667113720909
S01012422,2006,856.272727272727,540.363636363636,100.454545454545,20.1598821029091
S01012422,2009,829.545454545455,512,107.272727272727,21.9979227230059
S01012422,2012,837.454545454545,507.181818181818,100,21.1374588381353
S01012423,2004,880.4,535.2,86.2,16.1512265826
S01012423,2006,867.8,538.4,80.6,14.9131640585
S01012423,2009,841.9,526,91,15.993470728394
S01012423,2012,832.9,519.4,79,17.2231487670022
S01012424,2004,861,530,137,24.345560423
S01012424,2006,807,497,122,25.495476974
S01012424,2009,883,526,155,25.5718326559568
S01012424,2012,931,527,160,25.8665285760312
S01012425,2004,660,360,192,41.360166886
S01012425,2006,664,334,226,44.953201137
S01012425,2009,637,337,245,53.5803172520184
S01012425,2012,676,367,195,39.6392294789363
S01012426,2004,547.5,313.333333333333,147,39.6720088135
S01012426,2006,569,309,153.5,37.9142432711667
S01012426,2009,553.666666666667,307,190.833333333333,45.3306703732398
S01012426,2012,516,294.5,161.666666666667,45.4472692304679
S01012427,2004,724,440.666666666667,156.333333333333,32.4598310428333
S01012427,2006,697,420.666666666667,153.333333333333,33.6275234011667
S01012427,2009,678.166666666667,382.833333333333,192.5,41.2270743067982
S01012427,2012,644.166666666667,364,152.5,38.8800991994456
S01012428,2004,748.142857142857,438.285714285714,119,22.7914955648571
S01012428,2006,728.857142857143,432.571428571429,109.285714285714,21.0371399014286
S01012428,2009,720.142857142857,426,130,24.4396427893438
S01012428,2012,691.571428571429,403.714285714286,100,23.1634929327922
S01012429,2004,579,330,92,24.829888995
S01012429,2006,586,329,87,21.34832749
S01012429,2009,564,318,120,32.7102218845059
S01012429,2012,544,296,95,30.8349992662846
S01012430,2004,674.7,375.6,112.8,22.0847728699
S01012430,2006,679.6,356.2,116.8,24.7362506094
S01012430,2009,667,367.6,132.5,23.5874574682918
S01012430,2012,665.5,364.9,111,21.877421218394
S01012431,2004,839,453,134.444444444444,21.4845650597778
S01012431,2006,829.555555555556,420.111111111111,123.666666666667,21.6716814161111
S01012431,2009,812.111111111111,432.777777777778,144.444444444444,21.6948560746181
S01012431,2012,770.111111111111,397.555555555556,112.777777777778,22.1369267743893
S01012432,2004,755.142857142857,401.571428571429,127,22.0605270105714
S01012432,2006,745,413.285714285714,127,21.5805204807143
S01012432,2009,727.142857142857,391.285714285714,139.285714285714,22.4864558438222
S01012432,2012,706.714285714286,391.571428571429,116.428571428571,23.3759535867499
S01012433,2004,695.666666666667,407.333333333333,110.111111111111,20.8199502376667
S01012433,2006,688.222222222222,389,99.2222222222222,19.4550722952222
S01012433,2009,665.444444444444,368.666666666667,123.333333333333,24.0211059975475
S01012433,2012,648.222222222222,370.333333333333,97.7777777777778,21.2595308540768
S01012434,2004,741.666666666667,430.222222222222,131,25.57726075
S01012434,2006,729.666666666667,431.111111111111,125.222222222222,23.3992734198889
S01012434,2009,743.666666666667,449.666666666667,107.222222222222,20.9242525365152
S01012434,2012,715.111111111111,413.555555555556,113.888888888889,23.8558764897523
S01012435,2004,707.888888888889,412.111111111111,136.777777777778,29.3750784814444
S01012435,2006,725.333333333333,445.666666666667,145.333333333333,29.3457189107778
S01012435,2009,724.333333333333,442.222222222222,147.222222222222,27.4799246994231
S01012435,2012,714,452.888888888889,135,28.4310964471523
S01012436,2004,814.571428571428,515.857142857143,199.571428571429,35.5341972841429
S01012436,2006,809.285714285714,506,182.142857142857,33.7708822482857
S01012436,2009,756.142857142857,459.428571428571,164.285714285714,32.6510143082565
S01012436,2012,736,452.142857142857,172.857142857143,33.5717185726313
S01012437,2004,796.142857142857,490.857142857143,102.714285714286,17.2885319785714
S01012437,2006,793.857142857143,492.571428571429,114.428571428571,18.2629596092857
S01012437,2009,789,493.857142857143,107.857142857143,18.2186331819238
S01012437,2012,798,497.428571428571,109.285714285714,18.8239676110843
S01012438,2004,831.888888888889,518,133.111111111111,17.7372003155556
S01012438,2006,935.666666666667,584,121,15.4771082012222
S01012438,2009,1036.77777777778,652.777777777778,126.111111111111,14.7595623865559
S01012438,2012,1028.77777777778,630.666666666667,113.333333333333,17.0633229563791
S01012439,2004,803,467.555555555556,154.111111111111,20.0022214486667
S01012439,2006,812.333333333333,492.444444444444,149.222222222222,19.9527418936667
S01012439,2009,827.222222222222,491.444444444444,138.333333333333,19.2791784363715
S01012439,2012,812.888888888889,473.111111111111,136.111111111111,23.8855556932373
S01012440,2004,844.25,533.25,134.25,17.351875217625
S01012440,2006,986.5,619.25,116.375,14.056255938875
S01012440,2009,1124.375,714.5,126.875,13.2087727717306
S01012440,2012,1114.625,687,109.375,15.3438953309052
S01012441,2004,920.555555555556,589.666666666667,57.1111111111111,13.4770647761111
S01012441,2006,916.222222222222,593.777777777778,59.2222222222222,12.8312871841111
S01012441,2009,890.666666666667,583.111111111111,93.3333333333333,15.0447488488033
S01012441,2012,904.666666666667,594.555555555556,82.7777777777778,15.5263886744553
S01012442,2004,697,444,79,16.546929494
S01012442,2006,741,467,74,19.873842457
S01012442,2009,836,552,140,22.2601525118185
S01012442,2012,934,613,95,20.4574103319413
S01012443,2004,683,427,85,18.045607575
S01012443,2006,696,435,71,17.278943299
S01012443,2009,714,438,85,17.6058468306847
S01012443,2012,700,444,70,16.4722910616029
S01012444,2004,952.636363636364,566.272727272727,28.9090909090909,10.1533584775273
S01012444,2006,849.454545454545,508.363636363636,50.8181818181818,13.8233577560727
S01012444,2009,1047.27272727273,629.090909090909,101.818181818182,15.3997685997039
S01012444,2012,1125.63636363636,686.545454545455,91.3636363636364,15.7510791091781
S01012445,2004,1003,603,32,11.323413402
S01012445,2006,880,536,57,15.884728214
S01012445,2009,1128,692,120,17.8362839149278
S01012445,2012,1224,760,105,17.7201401213291
S01012446,2004,587.333333333333,347.666666666667,71.8333333333333,18.4643548215
S01012446,2006,573,343.5,62,19.8154083800833
S01012446,2009,539.166666666667,320.166666666667,84.1666666666667,24.6544299340188
S01012446,2012,554,333.166666666667,84.1666666666667,27.415949789737
S01012447,2004,864.125,541.375,22.375,6.9138057741375
S01012447,2006,889.125,548.25,32.25,7.597323364525
S01012447,2009,853.125,520.75,41.875,7.13062446371073
S01012447,2012,841.875,519.625,24.375,9.48365758525121
S01012448,2004,980,574,63,12.034287157
S01012448,2006,1224,740,73,14.024951114
S01012448,2009,1324,796,135,17.8579479247201
S01012448,2012,1356,832,110,17.632386304995
S01012449,2004,955.571428571429,570.714285714286,60.5714285714286,12.2867802644286
S01012449,2006,1170.28571428571,715.857142857143,66.4285714285714,13.4199843427857
S01012449,2009,1259.85714285714,762.428571428571,123.571428571429,16.9181421838757
S01012449,2012,1286.42857142857,793,102.142857142857,16.8199553890788
S01012450,2004,809,551,46,13.801738909
S01012450,2006,848,571,27,9.7901837155
S01012450,2009,875,561,55,11.2793077388095
S01012450,2012,869,559,55,11.9453698935815
S01012451,2004,927,481,26,8.9272212227
S01012451,2006,908,451,27,10.735645625
S01012451,2009,896,428,40,8.49778542836365
S01012451,2012,952,460,40,7.79192764362259
S01012452,2004,564.857142857143,304,16,10.7942014324857
S01012452,2006,673.857142857143,358.285714285714,16.7142857142857,9.10544469121428
S01012452,2009,664,351,31.4285714285714,8.25684489500294
S01012452,2012,680.285714285714,361.428571428571,32.1428571428571,8.56443264565239
S01012453,2004,761.333333333333,408.666666666667,18.2222222222222,7.02215542968889
S01012453,2006,804.555555555556,422.222222222222,17.6666666666667,7.16295196238889
S01012453,2009,785.555555555556,405.444444444444,40,8.24288603837211
S01012453,2012,821.333333333333,432,20.5555555555556,7.53687000109503
S01012454,2004,744.222222222222,415.555555555556,21.1111111111111,5.73853870564444
S01012454,2006,731.555555555556,399.333333333333,21.7777777777778,4.81958785903333
S01012454,2009,710.111111111111,365.666666666667,22.7777777777778,4.95244394801811
S01012454,2012,710.777777777778,359.333333333333,30,7.00009863325698
S01012455,2004,627,358,0,5.3717960175
S01012455,2006,614,343,0,4.0246653781
S01012455,2009,623,339,15,4.22004523865708
S01012455,2012,626,342,10,4.91301306771508
S01012456,2004,865.25,522.25,38.625,6.187612765725
S01012456,2006,845.75,495,22.875,5.6228988830875
S01012456,2009,870.875,474,44.375,7.21146049901553
S01012456,2012,900.375,456.625,38.75,7.06130532759445
S01012457,2004,840.5,511.9,33.5,10.19487463415
S01012457,2006,853.7,502,39,11.48145205263
S01012457,2009,866.1,486.9,59.5,11.2612961874036
S01012457,2012,887.8,489.8,56.5,11.9050917442535
S01012458,2004,805.5,463.875,21.875,4.7927114375625
S01012458,2006,796,445.375,15.75,2.82854145575
S01012458,2009,792.75,429.125,23.75,3.58358509513225
S01012458,2012,810.625,432.125,23.125,3.80754404259165
S01012459,2004,718.714285714286,461.571428571429,33,7.64320377448571
S01012459,2006,753.428571428571,461.142857142857,38.2857142857143,7.42684626348571
S01012459,2009,740.857142857143,450.714285714286,65.7142857142857,9.05470262614933
S01012459,2012,705.285714285714,422.857142857143,55,8.78445129119071
S01012460,2004,646,404.714285714286,18.4285714285714,7.91649019238571
S01012460,2006,625.857142857143,386,18.7142857142857,6.67193736708571
S01012460,2009,614.428571428571,366.571428571429,22.1428571428571,6.51618631713186
S01012460,2012,595.714285714286,357.571428571429,29.2857142857143,7.84235448060258
S01012461,2004,597.5,335.666666666667,67,15.0620406229833
S01012461,2006,619.5,344.333333333333,57.8333333333333,13.6738326504
S01012461,2009,608,349.833333333333,75,13.8412395697614
S01012461,2012,593.333333333333,365.833333333333,61.6666666666667,12.3945398145686
S01012462,2004,805.555555555556,449.555555555555,135.333333333333,26.4420911733333
S01012462,2006,798,460.666666666667,138.888888888889,25.7691647655556
S01012462,2009,802.666666666667,479.111111111111,166.111111111111,27.9524348935419
S01012462,2012,788.444444444444,489.333333333333,146.666666666667,28.0244932270459
S01012463,2004,729.857142857143,486.857142857143,100.428571428571,23.8934609994286
S01012463,2006,707.428571428571,473,109.285714285714,25.3526951995714
S01012463,2009,720.714285714286,476.285714285714,144.285714285714,31.8447810095848
S01012463,2012,726.857142857143,477.714285714286,135.714285714286,29.819989158254
S01012464,2004,698,482,170,27.947909128
S01012464,2006,673,467,164,34.938319635
S01012464,2009,682,470,190,40.3870815007199
S01012464,2012,625,428,135,37.7154298597733
S01012465,2004,830.5,558.833333333333,114.5,21.9793415536667
S01012465,2006,769.166666666667,514.333333333333,99.5,24.0839057256667
S01012465,2009,789.666666666667,512.833333333333,115.833333333333,23.4925241992126
S01012465,2012,794.833333333333,496.666666666667,117.5,22.5526738282379
S01012466,2004,796.666666666667,456.888888888889,85.7777777777778,11.2405638743333
S01012466,2006,820.333333333333,501.222222222222,76,11.4374671846889
S01012466,2009,827,489.222222222222,85.5555555555556,11.276499677924
S01012466,2012,802.222222222222,481.777777777778,81.6666666666667,12.0513551763165
S01012467,2004,813.083333333333,464.916666666667,122.166666666667,20.5067922243333
S01012467,2006,810.5,462.5,116.166666666667,19.2622378816667
S01012467,2009,793.916666666667,446.333333333333,159.583333333333,22.8379347860401
S01012467,2012,772.166666666667,452,125,22.0409836108281
S01012468,2004,825.142857142857,480.571428571429,98,18.7698629714286
S01012468,2006,834.285714285714,499.428571428571,120.857142857143,18.9365096117143
S01012468,2009,828.285714285714,459.142857142857,127.857142857143,17.569414137473
S01012468,2012,779.714285714286,444.285714285714,95.7142857142857,17.5590464967516
S01012469,2004,820.625,451,33.25,6.045450900225
S01012469,2006,811.125,461.625,41.375,6.1294842792
S01012469,2009,788.5,441.75,46.875,5.24713863322697
S01012469,2012,796,441.125,42.5,5.59728845311242
S01012470,2004,994,550,170,24.278726896
S01012470,2006,974,538,162,24.726459714
S01012470,2009,944,496,175,26.1197970506928
S01012470,2012,904,500,160,29.0608945388895
S01012471,2004,804,449,27,5.5025592242
S01012471,2006,810,462,24,4.7960462664
S01012471,2009,827,455,35,5.18119668860265
S01012471,2012,822,437,30,4.14277077694888
S01012472,2004,759,419,28.4285714285714,7.84725351154286
S01012472,2006,746.571428571429,406.857142857143,19.7142857142857,5.38810116655714
S01012472,2009,738.142857142857,394,25,5.59845508894093
S01012472,2012,737.571428571429,359.285714285714,29.2857142857143,7.29520853020977
S01012473,2004,622.6,403.8,9.2,6.632003663
S01012473,2006,636.8,414.2,13.4,6.72660349214
S01012473,2009,655.8,414.6,23,7.2562501641124
S01012473,2012,636.2,404.6,23,6.79443143237279
S01012474,2004,728.222222222222,399.888888888889,93.3333333333333,15.8651902655778
S01012474,2006,740.111111111111,394.444444444444,83.4444444444444,14.6778742250778
S01012474,2009,710,376.555555555556,111.111111111111,17.8163719624985
S01012474,2012,722.555555555556,383.555555555555,106.111111111111,20.2469668173523
S01012475,2004,642.285714285714,356.428571428571,32.4285714285714,8.52583407702857
S01012475,2006,625.285714285714,330,34.1428571428571,9.29121565045714
S01012475,2009,612.571428571429,331.714285714286,53.5714285714286,10.1894724565447
S01012475,2012,628,339.142857142857,45,9.87076018179978
S01012476,2004,914.2,515.6,133.9,19.46720195082
S01012476,2006,928.8,543.2,109.2,17.87727652407
S01012476,2009,893.8,504.1,157.5,19.0064175586413
S01012476,2012,882.5,517,122,19.1223841136597
S01012477,2004,762.285714285714,492.714285714286,30.7142857142857,6.66067912765714
S01012477,2006,738.428571428571,480.857142857143,37.5714285714286,7.61430537257143
S01012477,2009,719.714285714286,463.714285714286,27.8571428571429,6.47558491608119
S01012477,2012,686.285714285714,427.428571428571,32.1428571428571,8.25578780922434
S01012478,2004,836,485,131,20.015372454
S01012478,2006,843,498,101,17.842414407
S01012478,2009,844,516,135,21.6788487101101
S01012478,2012,802,478,105,19.4687603402493
S01012479,2004,748.285714285714,488,34.1428571428571,7.96927490804286
S01012479,2006,739.714285714286,478.714285714286,38.7142857142857,8.39744381918571
S01012479,2009,727.857142857143,470,42.1428571428571,8.23016319459088
S01012479,2012,711.857142857143,459.714285714286,38.5714285714286,8.46202360499728
S01012480,2004,817.9,562.2,259.8,46.4139361758
S01012480,2006,919.8,637.2,254.7,46.2271705035
S01012480,2009,969.5,656.3,257,47.5043207560402
S01012480,2012,1010.7,717,274,50.1233975434701
S01012481,2004,814,579,249,43.835561559
S01012481,2006,960,687,240,41.137618698
S01012481,2009,1031,719,245,40.9923237981622
S01012481,2012,1083,792,265,42.8790206057741
S01012482,2004,724.333333333333,442.333333333333,106.555555555556,24.5660040077778
S01012482,2006,764.777777777778,431,105.666666666667,21.9076952116222
S01012482,2009,791.222222222222,432.777777777778,141.111111111111,29.5223954129543
S01012482,2012,851.111111111111,488.222222222222,123.333333333333,27.7598945533623
S01012483,2004,820,505,230,37.149983229
S01012483,2006,919,585,217,36.757771922
S01012483,2009,892,572,245,44.9240103008311
S01012483,2012,824,543,220,47.2986862922398
S01012484,2004,805.090909090909,458.636363636364,86.1818181818182,13.9991742463091
S01012484,2006,867.090909090909,495.363636363636,75.4545454545455,11.5819735270182
S01012484,2009,879.545454545455,494.909090909091,90.4545454545455,13.4658586020626
S01012484,2012,882.727272727273,509.818181818182,88.1818181818182,14.4433024310257
S01012485,2004,820.545454545455,423.636363636364,51.5454545454545,7.71297916550909
S01012485,2006,832.818181818182,434.363636363636,54.5454545454545,7.04817024038182
S01012485,2009,805.181818181818,396,55,7.77232322140523
S01012485,2012,799.363636363636,398.727272727273,57.7272727272727,7.81298413969776
S01012486,2004,737.714285714286,319.571428571429,52.4285714285714,8.99040974577143
S01012486,2006,710.857142857143,289.571428571429,47,8.75222958857143
S01012486,2009,716,282.285714285714,57.8571428571429,7.77777895634664
S01012486,2012,752.714285714286,302.857142857143,47.1428571428571,7.74438967638196
S01012487,2004,620,396,114,23.714384519
S01012487,2006,594,402,93,23.328150124
S01012487,2009,551,376,90,23.8963021706392
S01012487,2012,588,392,80,22.558295154624
S01012488,2004,977,606,118,19.438049754
S01012488,2006,954,593,127,18.780160712
S01012488,2009,964,614,130,17.7517448973803
S01012488,2012,923,597,135,20.0011010730668
S01012489,2004,886.076923076923,552.307692307692,345.307692307692,49.914807936
S01012489,2006,875.307692307692,560.153846153846,346.615384615385,57.78837405
S01012489,2009,867.923076923077,541.076923076923,350.384615384615,60.0261621284011
S01012489,2012,869.461538461538,568.769230769231,327.307692307692,67.6052488393066
S01012490,2004,804.818181818182,506,265.818181818182,49.4707883974545
S01012490,2006,800.181818181818,504.727272727273,272.636363636364,55.5116454710909
S01012490,2009,796.727272727273,496.181818181818,267.272727272727,59.2692425024259
S01012490,2012,806,520.363636363636,272.272727272727,63.6827611800016
S01012491,2004,651.714285714286,384.428571428571,265.142857142857,54.907341174
S01012491,2006,631.857142857143,383.285714285714,238.857142857143,64.3777688918571
S01012491,2009,617.142857142857,392.857142857143,260,68.166575719852
S01012491,2012,599.571428571429,388.571428571429,208.571428571429,67.6110375724096
S01012492,2004,770.6,454.3,248.4,49.7210320455
S01012492,2006,755.1,452.2,292.9,63.9583574992
S01012492,2009,757.1,477.9,279.5,64.3315574284045
S01012492,2012,692.7,448.8,253.5,73.1600720862054
S01012493,2004,733.625,361.625,149.75,26.6232932925
S01012493,2006,713.5,366.5,182.25,32.46215946875
S01012493,2009,732.75,383.625,198.75,32.332482011622
S01012493,2012,691.375,367.875,189.375,36.2453238746295
S01012494,2004,1006.25,612.916666666667,129.333333333333,22.1621041140833
S01012494,2006,953.25,564.75,111.666666666667,23.120498624875
S01012494,2009,970,585.166666666667,155.416666666667,24.1031576707258
S01012494,2012,939.333333333333,572.666666666667,150.833333333333,28.1216766449865
S01012495,2004,1000.44444444444,608.444444444444,173.777777777778,29.08384351
S01012495,2006,908.777777777778,546,149.666666666667,27.9339934585556
S01012495,2009,903.888888888889,551,182.222222222222,30.98732039211
S01012495,2012,873,527.444444444444,177.222222222222,35.7662115864159
S01012496,2004,893,515,245,36.776015633
S01012496,2006,813,489,208,39.161338158
S01012496,2009,807,507,235,45.1684999170084
S01012496,2012,775,485,175,43.3779464533147
S01012497,2004,593.285714285714,359.714285714286,174.428571428571,43.3973118015714
S01012497,2006,578.714285714286,339.142857142857,151.285714285714,43.1344471094286
S01012497,2009,572.428571428571,357.571428571429,152.142857142857,43.1986854471152
S01012497,2012,540,347.142857142857,135,45.8414204742399
S01012498,2004,804.777777777778,483.111111111111,293.222222222222,46.3396537432222
S01012498,2006,823.444444444444,499.777777777778,252.111111111111,48.2435636017778
S01012498,2009,835,501.666666666667,286.111111111111,54.3884991935495
S01012498,2012,816.666666666667,512.888888888889,252.777777777778,55.5063953687685
S01012499,2004,661.3,423.2,180.4,34.73539031601
S01012499,2006,719,448.1,189.6,39.09056547325
S01012499,2009,798.1,475.5,220,39.8662978248086
S01012499,2012,796.4,470.6,174,39.7060225294745
S01012500,2004,563.2,326.8,151.4,35.7269380314
S01012500,2006,572.8,339.6,163.4,35.4493404176
S01012500,2009,533,314.2,152,40.6374469335075
S01012500,2012,518.2,317.2,134,47.3266328045022
S01012501,2004,656.625,392.875,262,49.40385337475
S01012501,2006,667,376,228.875,50.11185450525
S01012501,2009,663.875,399.875,268.75,56.7900365989481
S01012501,2012,640.75,390.375,206.875,58.5174761689664
S01012502,2004,788.888888888889,476.555555555556,346.333333333333,51.8058147294444
S01012502,2006,714.777777777778,439,317.555555555556,57.3603618352222
S01012502,2009,622.888888888889,377.777777777778,300.555555555556,64.7115680870701
S01012502,2012,710,424.111111111111,276.111111111111,67.964095467427
S01012503,2004,729,429,253,45.459543223
S01012503,2006,698,402,217,47.793575443
S01012503,2009,716,444,195,46.3547062542903
S01012503,2012,675,415,185,51.9447588752314
S01012504,2004,577,355.714285714286,162.571428571429,40.6636938864286
S01012504,2006,536,338.285714285714,141.714285714286,36.9792522542857
S01012504,2009,480.428571428571,308.285714285714,109.285714285714,35.1794193092461
S01012504,2012,541.857142857143,347.428571428571,130.714285714286,35.9589257499295
S01012505,2004,960.454545454545,596.181818181818,218.727272727273,34.8522068633636
S01012505,2006,846.454545454545,533.636363636364,198,38.0803900946364
S01012505,2009,861.636363636364,540.363636363636,245.909090909091,43.3195254603508
S01012505,2012,913.181818181818,556.181818181818,230,41.8588429997281
S01012506,2004,530,294,49,13.962400919
S01012506,2006,533,295,56,16.176565344
S01012506,2009,525,292,70,15.082172261276
S01012506,2012,525,304,60,14.6845421078647
S01012507,2004,963,572,167,22.141955493
S01012507,2006,972,597,151,21.774695268
S01012507,2009,955,579,180,24.3966924436385
S01012507,2012,962,588,160,21.4850621417629
S01012508,2004,818.111111111111,463.555555555556,134.111111111111,20.8527111978889
S01012508,2006,829.777777777778,485.888888888889,119,17.8749098431111
S01012508,2009,814.555555555556,503.444444444444,140,21.6357877980281
S01012508,2012,809.111111111111,516.888888888889,124.444444444444,21.8220076724284
S01012509,2004,581,336,54,12.027660731
S01012509,2006,565,329,38,11.954167305
S01012509,2009,562,322,50,12.1413968160713
S01012509,2012,554,324,30,9.23661669532673
S01012510,2004,890.75,580.625,73,14.030919161625
S01012510,2006,853,556.375,66.5,13.37569239075
S01012510,2009,831.375,527.5,64.375,14.2048622418001
S01012510,2012,846.875,528.5,64.375,12.4095153401891
S01012511,2004,684.5,446.833333333333,67.1666666666667,13.6677447815
S01012511,2006,652.333333333333,424.666666666667,56.1666666666667,12.467852147
S01012511,2009,653.166666666667,432.333333333333,67.5,12.0373260189247
S01012511,2012,648.833333333333,410.333333333333,55.8333333333333,12.7141064312741
S01012512,2004,699.25,405.25,154.25,25.38191083725
S01012512,2006,656.75,391.5,143,26.443623711
S01012512,2009,659,411.25,153.75,27.2518626967616
S01012512,2012,652,420,126.25,24.7413932753753
S01012513,2004,605,408,12,6.8073413907
S01012513,2006,630,404,27,6.3703837932
S01012513,2009,580,368,30,7.81674538723484
S01012513,2012,584,360,30,7.97552798447259
S01012514,2004,766,559,32,8.9290153871
S01012514,2006,833,595,44,10.249554616
S01012514,2009,811,565,30,8.29378141248743
S01012514,2012,808,556,40,7.52269196607737
S01012515,2004,662.142857142857,348.142857142857,151.285714285714,26.9307067722857
S01012515,2006,644.428571428571,346,141,27.5918579164286
S01012515,2009,648.714285714286,367.571428571429,158.571428571429,30.5179818339417
S01012515,2012,639.714285714286,382.571428571429,127.857142857143,27.4638426651044
S01012516,2004,658,387,96,16.082446656
S01012516,2006,692,392,76,14.449004759
S01012516,2009,719,395,95,15.3133955008384
S01012516,2012,706,407,85,15.065780831948
S01012517,2004,791.444444444444,492.777777777778,79.1111111111111,16.6190850143333
S01012517,2006,791.888888888889,497.555555555556,75.6666666666667,16.2569398364444
